B03002_003E,B01001_002E,B01001_003E,B19013_001E,B17001_002E,B25003_001E,B25070_001E,B25091_001E,B23025_003E,B23025_004E,B11009_001E,B16001_002E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B07001_050E,B25106_001E,B25106_003E,B25106_006E,B25072_001E,B25011_002E,B25011_003E,B18101_009E,B25092_001E,B25095_001E,B25119_001E,B25119_002E,B25081_001E,B25081_002E,B25081_003E,B25014_001E,B25014_002E,B25014_003E,B08013_001E,B08014_001E,B25121_001E,state,county,tract,block group,B25121_002E,B07001_017E,B07001_033E,B25002_003E,B25004_001E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B18101_001E,B18101_002E,B18101_003E,B25001_001E,B25002_002E,B25009_001E,B25009_002E,B25009_003E,B25074_001E,B25074_008E,B25074_009E,B25074_010E,B25105_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25106_002E,B25106_004E,B08006_001E,B08006_002E,B08006_003E,B08006_008E,B08012_001E,B07001_001E,B25085_001E,B16001_001E,B16001_003E,B09002_001E,B19058_002E,B08006_007E,B08006_009E,B08006_010E,B08007_001E,B08008_001E,B08134_001E,B08141_001E,B08122_001E,B08126_001E,B08128_001E,B08130_001E,B08132_001E,B08136_001E,B08137_001E,B08201_001E,B08202_001E,B08203_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B05002_013E,B05002_014E,B05002_015E,B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B08011_001E,B08105A_001E,B08105B_001E,B08105D_001E,B08141_002E,B08141_003E,B08141_004E,B08141_005E,B08141_006E,B08141_007E,B08202_002E,B08202_003E,B08202_004E,B08202_005E,B08202_006E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B09010_001E,B11004_002E,B11013_001E,B14006_001E,B14006_002E,B14006_003E,B14006_004E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19083_001E,B19301_001E,B23006_002E,B23006_003E,B23006_004E,B23022_001E,B23022_002E,B25032_001E,B25032_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25110_001E,B25002_001E,B25010_001E,B25011_001E,B25012_001E,B25015_001E,B25031_001E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25036_001E,B25036_002E,B25037_001E,B25037_002E,B25038_001E,B25038_002E,B25039_001E,B25039_002E,B25040_001E,B25040_002E,B25041_001E,B25041_002E,B25042_001E,B25043_001E,B25044_001E,B25045_001E,B25046_001E,B25047_001E,B25048_001E,B25049_001E,B25050_001E,B25051_001E,B25052_001E,B25053_001E,B25054_001E,B25055_001E,B25056_001E,B25057_001E,B25059_001E,B25060_001E,B25061_001E,B25062_001E,B25063_001E,B25065_001E,B25066_001E,B25067_001E,B25068_001E,B25069_001E,B25071_001E,B25076_001E,B25078_001E,B25079_001E,B25080_001E,B25082_001E,B25083_001E,B25086_001E,B25087_001E,B25088_001E,GEOID
824,539,17,159358,,489,49,440,415,407,,,-666666666,740300,-666666666,440,49,0,0,0,0,27,0,0,0,534,0,0,1977,,,,,49,,,,15.1,,,,440,216,39,489,440,425,,,,24,003,730902,2,,,,45,45,1061,54.8,950,31,35,152,489,296,280,0,16,65,253,66,846,434,8,,,,534,489,489,440,160,49,0,0,0,,0,0,139,42,,,,,,,,,0,,,200,8,,,,426,426,417,,,,,,,,,,,,1061,58.2,58.2,41.0,58.4,981,,,,,,,,,,,,,,,,,,,,,,,,,417,0,43,31,62,78,18,19,40,0,,280,,,,,,792,0,0,0,9,0,0,0,1021,210,185,8,0,0,8,7,7,0,0,489,26,0,0,0,9,12,0,11,8,27,,87173,,,,481,203,489,440,440,0,0,0,0,440,0,0,0,0,0,0,0,0,,534,2.17,,,489,,1061,64,80,123,86,489,440,1980,1984,489,440,2001,1998,489,106,534,0,489,489,489,489,988,534,,489,489,534,,489,49,49,49,1113,2906,93500,0,-666666666,49,109100,,109100,49,49,32.7,587500,1043900,,357841000,357841000,-666666666,-666666666,440,1868,240037309022
1522,925,70,86389,,726,111,615,1186,1125,,,1750,241200,1524,615,111,0,0,0,0,34,0,9,22,779,82,130,1957,,,,,111,,,,20.7,,,,615,486,80,726,615,524,,,,24,003,750202,1,,,,53,53,1986,45.5,1546,254,56,86,726,529,373,28,128,505,214,18,1667,1186,61,,,,779,726,726,615,122,111,0,0,0,,0,0,9,0,,,,,,,,,0,,,339,62,,,,1111,1111,1101,,,,,,,,,,,,1986,47.7,22.0,42.1,47.8,1586,,,,,,,,,,,,,,,,,,,,,,,,,1101,61,28,161,216,99,47,322,31,48,,373,,,,,,1413,0,0,10,18,9,39,0,1877,262,238,24,24,0,0,0,0,0,0,726,10,10,17,0,18,48,65,14,0,77,,37860,,,,1329,588,726,615,592,14,0,9,0,615,0,0,9,0,0,0,0,0,,779,2.74,,,726,,1986,102,37,178,241,726,615,1958,1960,726,615,2003,2000,726,453,779,0,726,726,726,726,1447,779,,726,726,779,,726,101,101,111,1354,1762,148800,0,-666666666,111,181600,,181600,111,111,51.0,190800,281100,138014200,,138014200,-666666666,-666666666,615,1449,240037502021
912,682,74,72639,,468,80,388,716,622,,,975,206700,638,388,80,41,0,0,0,53,9,0,62,509,64,26,1958,,,,,80,,,,19.1,,,,388,266,28,468,388,337,,,,24,003,750202,2,,,,41,41,1472,43.5,969,124,68,353,468,315,278,0,37,229,63,0,1304,725,94,,,,509,468,468,388,91,80,0,0,0,,0,0,0,10,,,,,,,,,0,,,137,138,,,,631,631,583,,,,,,,,,,,,1472,51.0,48.8,47.5,53.1,984,,,,,,,,,,,,,,,,,,,,,,,,,583,0,11,89,167,54,0,216,9,9,,278,,,,,,1106,30,0,45,28,10,0,48,1349,95,45,38,38,0,0,18,9,0,0,468,38,9,35,27,9,8,53,9,9,27,,32806,,,,1079,470,468,388,388,0,0,0,0,388,0,0,0,0,0,0,0,0,,509,3.09,,,468,,1446,0,27,187,195,468,388,1959,1957,468,388,2007,2005,468,239,509,0,468,468,468,468,1039,509,,468,468,509,,468,80,80,80,619,-666666666,65000,41,,80,92400,92400,92400,80,80,33.8,183900,250000,80768000,80768000,80768000,-666666666,-666666666,388,1239,240037502022
1005,1507,168,116275,,874,234,640,1495,1448,,,1627,340400,1486,640,234,0,0,0,0,19,72,44,45,874,0,16,1996,,,,,234,,,,19.1,,,,640,607,104,874,640,527,,,,24,003,740104,2,,,,0,0,2690,30.1,1023,1028,479,81,874,599,409,97,93,174,548,0,2095,1534,47,,,,874,874,874,640,56,234,0,0,0,,0,39,184,495,,,,,,,,,0,,,591,45,,,,1465,1465,1429,,,,,,,,,,,,2690,28.3,29.0,41.2,28.5,1153,,,,,,,,,,,,,,,,,,,,,,,,,1429,0,24,134,270,222,92,229,41,30,,409,,,,,,1630,11,0,0,0,0,0,0,2487,424,258,0,0,0,0,9,0,0,0,874,0,0,9,13,39,21,20,74,20,94,,38672,,,,1892,985,874,640,379,261,0,0,0,640,0,0,0,0,0,0,0,0,,874,3.08,,,874,,2690,52,88,0,0,874,640,1996,1996,874,640,2013,2011,874,381,874,0,874,874,874,874,1752,874,,874,874,874,,874,234,234,234,1368,1734,346600,0,-666666666,234,376800,,376800,234,234,38.3,270700,440200,,222260000,,-666666666,-666666666,640,2237,240037401042
1208,1492,54,115161,,960,33,927,1746,1712,,,-666666666,411900,-666666666,927,33,0,0,106,0,16,0,0,20,1066,0,0,1993,,,,,33,,,,21.7,,,,927,778,59,960,927,844,,,,24,003,740104,1,,,,106,106,2962,36.6,1413,1232,191,285,960,813,693,52,68,185,736,37,2287,1767,34,,,,1066,960,960,927,115,33,0,0,0,,225,0,35,418,,,,,,,,,106,,,707,37,,,,1686,1686,1686,,,,,,,,,,,,2962,35.5,35.9,52.8,36.7,1529,,,,,,,,,,,,,,,,,,,,,,,,,1686,0,170,136,312,253,62,216,111,91,,693,,,,,,1928,0,0,18,0,15,0,0,2826,611,568,24,24,0,0,20,0,0,0,960,18,0,19,0,18,0,35,0,53,0,,44417,,,,2032,990,960,927,777,150,0,0,0,927,0,0,0,0,0,19,0,0,,1066,3.09,,,960,,2962,86,265,0,37,960,927,1992,1993,960,927,2005,2004,960,478,1066,0,960,960,960,960,,1066,,960,960,1066,,960,33,33,33,-666666666,-666666666,,0,-666666666,33,,,,33,33,-666666666.0,320100,478300,367220300,367220300,367220300,-666666666,,927,2234,240037401041
2099,1168,72,99342,,916,140,776,1336,1267,,,1779,298500,1533,776,140,0,0,48,0,0,0,10,29,1082,168,213,1979,,,,,140,,,,20.5,,,,776,638,71,916,776,603,,,,24,003,707001,2,,,,166,166,2255,40.0,2099,147,0,9,916,599,520,18,61,466,200,22,1890,1336,69,,,,1082,916,916,776,152,140,0,0,0,,0,0,175,173,,,,,,,,,48,,,320,75,,,,1267,1267,1200,,,,,,,,,,,,2255,38.5,63.6,-666666666.0,38.5,2099,,,,,,,,,,,,,,,,,,,,,,,,,1200,23,71,140,63,109,58,177,103,52,,520,,,,,,1543,22,0,0,0,0,0,60,2134,296,252,10,10,0,0,14,0,0,0,916,0,14,60,0,28,23,13,64,0,53,,43103,,,,1439,722,916,776,776,0,0,0,0,776,0,0,0,0,0,0,0,0,,1082,2.46,,,916,,2255,191,22,56,84,916,776,1984,1984,916,776,2003,2002,916,0,1082,0,916,916,916,916,1699,1082,,916,916,1082,,916,43,43,140,1134,1766,60000,0,-666666666,140,77000,77000,77000,140,140,51.0,242200,373000,248480000,248480000,248480000,-666666666,,776,1789,240037070012
530,721,20,64167,,702,528,174,944,910,,,1244,247700,1075,174,528,53,0,0,0,36,14,60,14,769,9,41,1977,,,,,528,,,,22.2,,,,174,130,29,702,174,152,,,,24,005,400701,2,,,,67,67,1542,34.3,566,720,208,36,702,376,223,17,136,234,261,11,1253,944,34,,,,769,702,702,174,39,528,0,20,33,,0,0,49,63,,,,,,,,,0,,,333,113,,,,899,899,863,,,,,,,,,,,,1542,36.2,34.4,32.7,36.7,589,,,,,,,,,,,,,,,,,,,,,,,,,863,17,24,129,114,189,113,128,15,19,,223,,,,,,1072,0,0,0,0,0,0,13,1463,259,179,17,17,0,0,9,9,9,0,702,71,0,14,14,59,48,0,27,39,63,,37953,,,,1167,557,702,174,151,23,0,0,0,174,0,0,0,0,0,0,0,0,,769,2.18,,,702,,1532,241,122,156,88,702,174,1978,1960,702,174,2012,2004,702,251,769,58,702,702,702,702,966,769,,702,702,769,,702,517,517,528,936,1223,546500,53,59700,528,635000,,635000,528,528,24.1,222400,298200,,48783400,48783400,-666666666,-666666666,174,1601,240054007012
1206,663,45,87083,,574,147,427,822,808,,,1335,245600,1298,427,147,0,0,0,0,0,11,10,0,574,55,10,1955,,,,,147,,,,17.0,,,,427,314,42,574,427,344,,,,24,005,400701,1,,,,0,0,1367,34.0,1226,79,30,20,574,405,307,26,72,217,297,38,1045,822,14,,,,574,574,574,427,82,147,0,11,0,,0,0,0,0,,,,,,,,,0,,,312,29,,,,808,808,771,,,,,,,,,,,,1367,34.7,29.1,41.3,34.9,1258,,,,,,,,,,,,,,,,,,,,,,,,,771,0,52,58,243,148,56,71,10,38,,307,,,,,,976,0,0,0,0,0,0,0,1283,239,239,0,0,0,0,24,0,0,0,574,23,0,0,0,24,24,0,14,16,34,,39031,,,,900,457,574,427,10,410,7,0,0,427,0,0,0,0,12,0,0,0,,574,2.38,,,574,,1367,0,38,47,424,574,427,1955,1954,574,427,2008,2003,574,458,574,0,574,574,574,574,1030,574,,574,574,574,,574,147,147,147,977,1486,187500,0,-666666666,147,202600,,202600,147,147,19.4,216900,275400,,,100370000,-666666666,-666666666,427,1527,240054007011
283,868,0,66238,,585,37,548,1016,905,,,-666666666,226300,-666666666,548,37,0,0,0,0,0,0,0,13,668,17,0,1957,,,,,37,,,,18.7,,,,548,360,36,585,548,519,,,,24,005,401101,2,,,,83,83,1502,47.9,656,690,156,373,585,448,258,0,190,344,120,11,1394,1016,111,,,,668,585,585,548,137,37,0,0,0,,0,0,0,0,,,,,,,,,0,,,143,110,,,,905,905,891,,,,,,,,,,,,1502,48.1,50.3,24.1,48.2,656,,,,,,,,,,,,,,,,,,,,,,,,,891,14,23,142,152,92,147,224,1,0,,258,,,,,,1120,16,0,91,14,20,0,0,1502,143,89,0,0,0,0,10,10,0,0,585,67,10,0,43,22,2,27,0,0,20,,28164,,,,1249,720,585,548,490,58,0,0,0,548,0,0,11,0,0,0,0,0,,668,2.56,,,585,,1496,108,53,48,442,585,548,1957,1957,585,548,2003,2003,585,452,668,0,585,585,585,585,,668,,585,585,668,,585,14,14,37,-666666666,-666666666,,0,-666666666,37,,,,37,37,-666666666.0,196200,268100,168780000,168780000,168780000,-666666666,-666666666,548,1448,240054011012
17,391,11,-666666666,,310,216,94,341,243,,,903,116700,652,94,216,23,0,24,0,56,0,29,8,404,10,314,0,,,,,216,,,,19.4,,,,94,52,0,310,94,86,,,,24,510,090100,5,,,,94,94,830,38.3,17,773,0,0,310,153,17,59,77,75,18,0,639,341,98,,,,404,310,310,94,25,216,0,57,0,,0,0,0,14,,,,,,,,,24,,,169,154,,,,243,243,243,,,,,,,,,,,,830,-666666666.0,38.0,-666666666.0,-666666666.0,17,,,,,,,,,,,,,,,,,,,,,,,,,243,29,35,0,27,35,0,22,13,8,,17,,,,,,527,0,0,0,0,0,73,70,710,71,71,0,0,0,0,30,0,0,0,310,65,26,40,0,27,0,0,18,91,8,,15658,,,,502,288,310,94,17,77,0,0,0,94,0,0,0,0,0,0,0,0,,404,2.68,,,310,,830,0,0,8,58,310,94,0,0,310,94,2009,1989,310,199,404,14,310,310,310,310,279,404,,310,310,404,,310,190,190,216,615,1091,145700,23,,216,181800,,181800,216,216,51.0,79100,145500,,,10600000,-666666666,,94,756,245100901005
12,221,0,37586,,280,129,151,298,288,,,425,119600,-666666666,151,129,24,0,0,23,42,12,0,0,327,23,190,0,,,,,129,,,,23.4,,,,151,102,0,280,151,133,,,,24,510,090100,4,,,,47,47,572,31.8,12,560,0,0,280,96,59,0,37,215,12,0,550,298,10,,,,327,280,280,151,50,129,0,0,26,,0,0,0,0,,,,,,,,,23,,,61,90,,,,288,288,278,,,,,,,,,,,,572,-666666666.0,31.2,-666666666.0,-666666666.0,12,,,,,,,,,,,,,,,,,,,,,,,,,278,0,0,28,47,59,0,102,0,8,,59,,,,,,465,0,0,0,0,0,10,0,560,49,49,0,0,0,0,0,0,0,0,280,38,37,8,0,12,44,29,30,0,19,,22667,,,,470,194,280,151,17,134,0,0,0,151,8,0,0,0,0,0,0,0,,327,2.04,,,280,,572,10,45,21,38,280,151,0,0,280,151,2007,1998,280,178,327,13,280,280,280,280,,327,,280,280,327,,280,129,129,129,-666666666,-666666666,51900,24,,129,74000,,74000,129,129,30.3,101800,155600,,,25730800,-666666666,,151,869,245100901004
341,243,12,73345,,269,86,183,395,395,,,1219,140900,-666666666,183,86,22,0,47,0,9,0,0,0,384,104,158,1943,,,,,86,,,,20.8,,,,183,126,16,269,183,170,,,,24,510,090100,3,,,,115,115,657,46.3,356,301,0,15,269,167,96,52,19,100,60,22,549,395,0,,,,384,269,269,183,79,86,0,0,0,,0,22,0,12,,,,,,,,,47,,,87,25,,,,382,382,364,,,,,,,,,,,,657,42.4,51.0,-666666666.0,45.7,356,,,,,,,,,,,,,,,,,,,,,,,,,364,0,7,20,76,39,5,62,0,12,,96,,,,,,535,0,0,0,4,10,0,0,633,98,98,0,0,0,0,9,9,9,0,269,0,0,12,24,9,0,0,13,10,15,,37103,,,,425,156,269,183,29,154,0,0,0,183,0,0,0,0,0,0,0,0,,384,2.33,,,269,,628,0,0,37,51,269,183,1947,1944,269,183,1998,1997,269,198,384,23,269,269,269,269,292,384,,269,269,384,,269,45,45,86,99,1453,41100,22,,86,51200,,51200,86,86,18.5,128000,162700,25650600,25650600,25650600,-666666666,,183,1079,245100901003
322,601,50,21810,,354,253,101,329,262,,,1105,40600,754,101,253,9,45,0,9,11,5,19,22,594,60,397,0,,,,,253,,,,19.5,,,,101,31,0,354,101,59,,,,24,510,200300,2,,,,240,240,1184,29.8,322,618,23,53,354,215,30,43,142,189,42,0,846,329,67,,,,594,354,354,101,15,253,12,50,24,,0,22,0,11,,,,,,,,,9,,,270,227,,,,223,223,223,,,,,,,,,,,,1184,49.1,26.3,44.9,49.1,376,,,,,,,,,,,,,,,,,,,,,,,,,223,11,31,5,39,10,22,29,4,0,,30,,,,,,746,28,0,0,38,12,49,30,1004,215,166,7,7,0,0,77,13,13,0,354,98,25,12,58,15,11,7,22,16,26,,12226,,,,778,401,354,101,0,101,0,0,0,101,13,26,0,0,10,0,0,25,,594,3.29,,,354,,1166,15,13,6,70,354,101,0,0,354,101,2012,1989,354,229,594,0,354,354,354,354,211,594,,354,354,594,,354,248,248,253,665,794,196400,54,48100,253,272300,272300,272300,253,253,48.9,-666666666,51000,,3575000,3575000,-666666666,,101,397,245102003002
748,430,53,141250,,366,44,322,571,555,,,1172,336200,986,322,44,0,0,0,0,16,0,0,0,388,101,214,0,,,,,44,,,,15.4,,,,322,239,48,366,322,288,,,,24,510,271501,4,,,,22,22,957,45.6,852,50,18,131,366,254,216,14,24,46,153,81,703,571,16,,,,388,366,366,322,73,44,0,0,0,,0,0,0,0,,,,,,,,,0,,,272,23,,,,548,548,463,,,,,,,,,,,,957,47.1,14.5,-666666666.0,50.8,879,,,,,,,,,,,,,,,,,,,,,,,,,463,0,31,8,102,142,24,52,12,14,,216,,,,,,685,0,0,0,0,0,0,0,869,184,157,27,27,0,0,0,0,0,0,366,0,8,7,7,15,6,8,16,0,0,,61534,,,,535,243,366,322,258,54,10,0,0,322,0,0,0,0,0,0,0,0,,388,2.61,,,366,,957,0,19,24,30,366,322,0,0,366,322,2001,1999,366,310,388,0,366,366,366,366,638,388,,366,366,388,,366,44,44,44,634,1271,42500,0,-666666666,44,55000,,55000,44,44,30.3,266200,399600,109612000,,109612000,-666666666,-666666666,322,1929,245102715014
993,595,88,80431,,632,463,169,746,726,,,1215,465800,1163,169,463,23,0,0,0,40,32,4,4,655,8,0,1970,,,,,463,,,,23.5,,,,169,109,14,632,169,160,,,,24,510,271501,5,,,,23,23,1381,35.3,1009,312,33,31,632,269,235,0,34,62,309,46,977,746,20,,,,655,632,632,169,18,463,0,18,17,,0,14,19,47,,,,,,,,,0,,,441,21,,,,726,726,694,,,,,,,,,,,,1381,33.7,44.6,43.4,35.0,1028,,,,,,,,,,,,,,,,,,,,,,,,,694,7,15,20,150,147,28,161,8,16,,235,,,,,,936,0,0,0,14,0,0,0,1184,244,232,12,0,0,12,0,0,0,0,632,35,0,0,0,15,11,13,16,14,108,,43639,,,,843,375,632,169,151,18,0,0,0,169,0,0,0,0,0,0,0,7,,655,2.19,,,632,,1381,113,136,221,97,632,169,1971,1982,632,169,2013,2011,632,483,655,0,632,632,632,632,888,655,,632,632,655,,632,455,455,463,999,1516,548000,23,,463,604000,,604000,463,463,23.7,315000,627700,,,72574500,-666666666,-666666666,169,2608,245102715015
321,142,35,100714,,174,28,146,232,200,,,1667,308700,1167,146,28,8,0,23,0,0,0,6,0,250,25,100,1950,,,,,28,,,,17.8,,,,146,101,13,174,146,125,,,,24,510,271501,2,,,,76,76,397,35.5,321,40,30,0,174,73,73,0,0,20,67,24,299,232,32,,,,250,174,174,146,61,28,0,0,0,,0,7,7,10,,,,,,,,,23,,,98,7,,,,200,200,184,,,,,,,,,,,,397,37.4,30.8,-666666666.0,37.4,321,,,,,,,,,,,,,,,,,,,,,,,,,184,0,0,0,35,27,28,23,19,22,,73,,,,,,283,0,0,0,0,0,0,0,352,53,42,0,0,0,0,12,12,12,0,174,12,7,0,5,12,7,0,0,0,18,,64606,,,,246,76,174,146,97,15,0,0,11,146,0,0,0,0,0,0,0,0,,250,2.28,,,174,,397,34,5,31,31,174,146,1959,1958,174,146,2010,2004,174,82,250,0,174,174,174,174,276,250,,174,174,250,,174,28,28,28,870,1354,33200,8,,28,42900,42900,42900,28,28,46.7,182800,388000,,,43650000,-666666666,,146,1766,245102715012
456,278,0,115781,,267,7,260,347,337,,,-666666666,375600,-666666666,260,7,0,0,23,0,0,0,0,0,290,18,129,1949,,,,,7,,,,17.4,,,,260,156,26,267,260,231,,,,24,510,271501,1,,,,23,23,576,56.1,475,64,6,50,267,159,145,0,14,30,157,56,502,347,10,,,,290,267,267,260,69,7,0,0,0,,0,0,0,9,,,,,,,,,23,,,84,0,,,,337,337,298,,,,,,,,,,,,576,56.1,64.7,-666666666.0,56.0,475,,,,,,,,,,,,,,,,,,,,,,,,,298,8,30,43,29,63,9,53,7,15,,145,,,,,,479,0,0,0,0,0,0,7,557,65,55,0,0,0,0,9,9,0,0,267,9,9,7,0,15,6,0,15,0,8,,63131,,,,354,186,267,260,218,19,0,15,0,260,10,0,0,0,0,0,0,0,,290,2.16,,,267,,576,22,34,38,40,267,260,1952,1952,267,260,1999,1997,267,189,290,0,267,267,267,267,,290,,267,267,290,,267,0,0,7,-666666666,-666666666,-666666666,0,-666666666,7,-666666666,-666666666,-666666666,7,7,-666666666.0,237000,500000,93109000,,93109000,-666666666,,260,1348,245102715011
175,575,62,40350,,381,275,106,440,415,,,1141,84500,983,106,275,0,0,0,5,24,6,40,21,434,199,87,1947,,,,,275,,,,17.2,,,,106,38,0,381,106,99,,,,24,510,250203,1,,,,53,53,1146,29.4,175,953,18,0,381,253,123,9,121,239,85,0,745,440,25,,,,434,381,381,106,52,275,0,11,29,,0,0,20,39,,,,,,,,,5,,,401,78,,,,415,415,415,,,,,,,,,,,,1146,26.6,29.4,36.6,26.6,175,,,,,,,,,,,,,,,,,,,,,,,,,415,12,9,49,24,65,30,127,0,0,,123,,,,,,650,0,0,0,0,0,0,0,1052,337,309,4,4,0,0,39,19,19,0,381,44,14,39,6,22,62,0,42,21,13,,19724,,,,645,263,381,106,7,99,0,0,0,106,0,0,0,0,0,0,10,0,,434,3.01,,,381,,1146,0,0,54,35,381,106,1948,1941,381,106,2006,1989,381,252,434,0,381,381,381,381,377,434,,381,381,434,,381,255,255,275,790,1148,228800,0,-666666666,275,286200,286200,286200,275,275,32.1,69200,107600,,,9290500,-666666666,,106,557,245102502031
1229,880,0,39745,,1168,1026,142,1319,1275,,,1256,290300,1150,142,1026,34,0,0,0,101,80,22,42,1270,65,775,0,,,,,1026,,,,20.3,,,,142,111,36,1168,142,133,,,,24,510,110200,3,,,,102,102,1861,31.3,1245,297,76,92,1168,191,168,0,23,72,642,137,1772,1319,44,,,,1270,1168,1168,142,31,1026,0,192,42,,54,16,16,48,,,,,,,,,0,,,87,158,,,,1275,1275,1257,,,,,,,,,,,,1861,30.2,61.8,29.4,30.3,1488,,,,,,,,,,,,,,,,,,,,,,,,,1257,67,60,130,272,168,125,135,32,52,,168,,,,,,1585,0,0,39,0,0,0,0,1861,92,56,0,0,0,0,0,0,0,0,1168,326,39,44,55,0,61,64,48,47,44,,38953,,,,1493,754,1168,142,30,49,23,0,24,142,16,0,0,0,0,0,0,0,,1270,1.58,,,1168,,1840,63,69,132,32,1168,142,0,0,1168,142,2013,2002,1168,488,1270,105,1168,1168,1168,1168,740,1270,,1168,1168,1270,,1168,1026,1026,1026,842,1421,1095700,34,,1026,1190000,,1190000,1026,1026,30.6,-666666666,377600,,,,-666666666,-666666666,142,1864,245101102003
711,364,4,58438,,297,34,263,390,355,,,603,115300,419,263,34,0,0,0,0,0,0,0,0,314,43,133,1946,,,,,34,,,,11.8,,,,263,149,0,297,263,228,,,,24,001,001503,3,,,,17,17,717,48.7,717,0,0,6,297,219,190,17,12,215,50,0,623,390,35,,,,314,297,297,263,39,34,0,12,0,,0,0,7,17,,,,,,,,,0,,,86,29,,,,347,347,332,,,,,,,,,,,,717,48.7,-666666666.0,-666666666.0,51.1,717,,,,,,,,,,,,,,,,,,,,,,,,,332,15,13,27,85,110,15,19,15,0,,190,,,,,,584,0,0,8,0,0,12,0,691,76,76,0,0,0,0,12,12,0,0,297,12,9,8,13,6,11,13,27,17,35,,29373,,,,466,245,297,263,259,4,0,0,0,263,0,6,1,0,0,14,0,13,,314,2.41,,,297,,717,12,33,43,26,297,263,1948,1948,297,263,1994,1989,297,106,314,0,297,297,297,297,596,314,,297,297,314,,297,25,25,34,339,445,10300,0,-666666666,34,16600,,16600,34,34,14.5,75800,169600,,,36336000,-666666666,-666666666,263,623,240010015033
466,210,13,31250,,237,17,220,230,206,,,-666666666,110900,-666666666,220,17,0,0,0,0,0,0,0,0,237,21,66,1964,,,,,17,,,,19.1,,,,220,97,14,237,220,202,,,,24,001,001503,1,,,,0,0,474,53.4,466,8,0,0,237,101,86,6,9,160,19,0,425,230,24,,,,237,237,237,220,104,17,0,10,0,,0,0,5,29,,,,,,,,,0,,,55,43,,,,206,206,204,,,,,,,,,,,,474,53.6,-666666666.0,-666666666.0,53.6,466,,,,,,,,,,,,,,,,,,,,,,,,,204,0,32,7,45,68,32,0,0,7,,86,,,,,,370,8,0,0,0,0,13,0,461,46,42,0,0,0,0,0,0,0,0,237,37,38,6,14,8,31,12,12,16,13,,29731,,,,291,122,237,220,191,5,0,0,0,220,0,0,0,0,5,0,0,24,,237,2.00,,,237,,474,14,41,51,10,237,220,1964,1963,237,220,1989,1989,237,34,237,10,237,237,237,237,,237,,237,237,237,,237,17,17,17,-666666666,-666666666,,0,-666666666,17,,,,17,17,-666666666.0,64100,165600,,,33454400,55700,-666666666,220,556,240010015031
772,1042,33,76700,,982,820,162,1329,1222,,,1619,244600,1573,162,820,0,0,18,0,81,0,0,0,1058,0,18,1986,,,,,820,,,,16.2,,,,162,117,0,982,162,124,,,,24,027,605601,1,,,,76,76,2101,35.5,833,1063,149,85,982,474,262,0,212,189,277,20,1627,1329,107,,,,1058,982,982,162,46,820,0,68,0,,0,0,28,273,,,,,,,,,18,,,474,233,,,,1222,1222,1183,,,,,,,35360,,,,,2101,39.5,31.9,30.5,39.3,851,,,,,,,,,,,,,,,,,,,,,,,,,1183,0,141,124,222,192,0,25,45,98,,262,,,,,,1472,0,0,0,41,0,0,0,1912,285,285,0,0,0,0,92,0,0,0,982,68,68,14,12,56,0,12,26,0,25,,38712,,,,1339,597,982,162,67,39,0,18,20,162,0,0,0,0,0,0,0,0,,1058,2.14,,,982,,2101,632,107,0,0,982,162,1986,1988,982,162,2014,2004,982,57,1058,0,982,982,982,982,1334,1058,,982,982,1058,,982,820,820,820,1292,1792,1231500,0,-666666666,820,1345200,,1345200,820,820,26.0,189800,365800,,,,-666666666,,162,1854,240276056011
