B03002_003E,B01001_002E,B01001_003E,B19013_001E,B25003_001E,B25070_001E,B25091_001E,B23025_003E,B23025_004E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B25072_001E,B25092_001E,B25081_001E,B25081_002E,B25081_003E,B25014_001E,B25014_002E,B25014_003E,state,county,tract,block group,B25002_003E,B25004_001E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B25001_001E,B25002_002E,B25009_001E,B25009_002E,B25009_003E,B25074_001E,B25074_008E,B25074_009E,B25074_010E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25085_001E,B09002_001E,B19058_002E,B08007_001E,B08008_001E,B08134_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B11004_002E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19301_001E,B23022_001E,B23022_002E,B25032_001E,B25032_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25002_001E,B25010_001E,B25015_001E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25036_001E,B25036_002E,B25037_001E,B25037_002E,B25038_001E,B25038_002E,B25039_001E,B25039_002E,B25040_001E,B25040_002E,B25041_001E,B25041_002E,B25042_001E,B25043_001E,B25044_001E,B25045_001E,B25046_001E,B25047_001E,B25049_001E,B25050_001E,B25051_001E,B25053_001E,B25054_001E,B25055_001E,B25056_001E,B25057_001E,B25059_001E,B25060_001E,B25061_001E,B25063_001E,B25065_001E,B25067_001E,B25068_001E,B25069_001E,B25071_001E,B25076_001E,B25078_001E,B25082_001E,B25087_001E,B25088_001E,filing_rate,filings
634.0,655.0,29.0,170463.0,400.0,132.0,268.0,648.0,648.0,2735.0,557700.0,2606.0,268.0,132.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,400.0,93.0,234.0,0.0,132.0,17.8,268.0,250.0,51.0,400.0,268.0,224.0,51.0,13.0,102500.0,3.0,0.0,0.0,1060.0,38.1,919.0,58.0,47.0,303.0,400.0,230.0,219.0,11.0,0.0,39.0,245.0,19.0,816.0,648.0,0.0,400.0,400.0,400.0,268.0,104.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,648.0,648.0,577.0,1060.0,32.8,45.27203599024339,32.7,38.5,937.0,577.0,0.0,16.0,73.0,153.0,89.0,17.0,102.0,40.0,20.0,219.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,242.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,65390.0,746.0,430.0,400.0,268.0,134.0,116.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.65,400.0,1060.0,12.0,18.0,11.0,32.0,400.0,268.0,0.0,0.0,400.0,268.0,2008.0,2005.0,400.0,317.0,400.0,0.0,400.0,400.0,400.0,400.0,680.0,400.0,400.0,400.0,400.0,400.0,132.0,132.0,132.0,2043.7189704566244,3152.0,321900.0,0.0,132.0,358300.0,358300.0,132.0,132.0,19.5,450000.0,686500.0,153062590.28012335,268.0,2297.0,1.04,1.0
1362.0,1095.0,53.0,144079.0,712.0,108.0,604.0,1156.0,1116.0,2211.0,466800.0,2108.0,604.0,108.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,712.0,0.0,0.0,1979.0,108.0,17.3,604.0,491.0,126.0,712.0,604.0,539.0,51.0,59.0,432500.0,2.0,0.0,0.0,2143.0,42.5,1605.0,122.0,350.0,243.0,712.0,606.0,526.0,13.0,67.0,212.0,495.0,19.0,1722.0,1186.0,40.0,712.0,712.0,712.0,604.0,84.0,108.0,0.0,0.0,0.0,0.0,0.0,10.0,108.0,0.0,452.0,7.0,1099.0,1099.0,1039.0,2143.0,41.0,56.7,44.3,49.8,1671.0,1039.0,28.0,11.0,56.0,91.0,144.0,54.0,215.0,48.0,72.0,526.0,1569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027.0,336.0,183.0,105.0,41.0,0.0,32.0,0.0,0.0,0.0,0.0,712.0,9.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,55431.0,1398.0,735.0,712.0,604.0,303.0,301.0,0.0,0.0,0.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,3.01,712.0,2143.0,206.0,371.0,17.0,0.0,712.0,604.0,1979.0,1979.0,712.0,604.0,2002.0,1999.0,712.0,291.0,712.0,0.0,712.0,712.0,712.0,712.0,1625.0,712.0,712.0,712.0,712.0,712.0,108.0,108.0,108.0,1443.0,2473.0,215200.0,0.0,108.0,237300.0,237300.0,108.0,108.0,22.3,407100.0,576800.0,287814200.0,604.0,2182.0,3.49,3.0
209.0,833.0,107.0,33164.0,697.0,501.0,196.0,1073.0,988.0,934.0,450000.0,878.0,196.0,501.0,0.0,0.0,0.0,0.0,55.0,26.0,34.0,35.0,718.0,0.0,0.0,1968.0,501.0,32.5,196.0,135.0,30.0,697.0,196.0,96.0,51.0,59.0,452700.0,1.0,21.0,21.0,2159.0,26.9,589.0,919.0,460.0,571.0,697.0,486.0,232.0,24.0,230.0,354.0,207.0,28.0,1534.0,1073.0,85.0,718.0,697.0,697.0,196.0,15.0,501.0,0.0,104.0,0.0,0.0,18.0,85.0,58.0,0.0,627.0,161.0,988.0,988.0,958.0,2159.0,34.2,22.5,34.5,45.4,607.0,958.0,0.0,35.0,97.0,144.0,83.0,20.0,311.0,21.0,58.0,232.0,1143.0,24.0,0.0,10.0,12.0,0.0,0.0,0.0,1913.0,407.0,149.0,76.0,36.0,40.0,0.0,89.0,25.0,17.0,0.0,697.0,125.0,17.0,55.0,46.0,88.0,41.0,57.0,17.0,21.0,54.0,17096.0,1389.0,477.0,697.0,196.0,114.0,24.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0,3.01,697.0,2095.0,75.0,54.0,300.0,128.0,697.0,196.0,1968.0,1976.0,697.0,196.0,2007.0,2006.0,697.0,623.0,718.0,34.0,697.0,697.0,697.0,697.0,1046.0,718.0,697.0,697.0,718.0,697.0,501.0,501.0,501.0,511.0,1257.0,479700.0,0.0,501.0,537500.0,537500.0,501.0,501.0,34.9,315236.31254241406,632400.0,88555000.0,196.0,1718.0,1.83,9.0
1537.0,967.0,79.0,166136.0,612.0,39.0,573.0,865.0,805.0,3375.0,632300.0,2875.0,573.0,39.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,9.0,612.0,19.0,0.0,1964.0,39.0,19.4,573.0,340.0,79.0,612.0,573.0,523.0,51.0,59.0,415800.0,2.0,0.0,0.0,1832.0,39.4,1623.0,27.0,130.0,86.0,612.0,451.0,410.0,16.0,25.0,61.0,489.0,18.0,1310.0,913.0,60.0,612.0,612.0,612.0,573.0,161.0,39.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,518.0,9.0,843.0,843.0,763.0,1832.0,39.5,56.1,43.0,39.5,1675.0,763.0,9.0,42.0,44.0,45.0,68.0,39.0,143.0,22.0,64.0,410.0,1203.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1713.0,419.0,411.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,12.0,0.0,43.0,8.0,13.0,0.0,8.0,20.0,60038.0,1001.0,520.0,612.0,573.0,562.0,0.0,0.0,0.0,11.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,2.98,612.0,1825.0,26.0,99.0,312.0,148.0,612.0,573.0,1964.0,1964.0,612.0,573.0,1998.0,1997.0,612.0,533.0,612.0,0.0,612.0,612.0,612.0,612.0,1342.0,612.0,612.0,612.0,612.0,612.0,39.0,39.0,39.0,1906.0,3501.0,106000.0,0.0,39.0,119400.0,119400.0,39.0,39.0,32.5,554800.0,709800.0,351782000.0,573.0,2263.0,4.0,2.0
1774.0,1010.0,80.0,141477.0,681.0,81.0,600.0,1000.0,989.0,2927.0,558200.0,2693.0,600.0,81.0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,0.0,688.0,0.0,13.0,1967.0,81.0,16.3,600.0,398.0,122.0,681.0,600.0,551.0,51.0,59.0,421200.0,1.0,7.0,7.0,2057.0,42.1,1836.0,65.0,73.0,70.0,681.0,582.0,500.0,30.0,52.0,155.0,468.0,70.0,1600.0,1046.0,11.0,688.0,681.0,681.0,600.0,68.0,81.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,504.0,0.0,1001.0,1001.0,875.0,2057.0,41.6,65.9,64.6,43.5,1911.0,875.0,15.0,52.0,54.0,124.0,119.0,75.0,124.0,54.0,31.0,500.0,1429.0,22.0,8.0,0.0,0.0,9.0,0.0,0.0,1892.0,349.0,326.0,23.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,681.0,6.0,0.0,5.0,16.0,0.0,0.0,0.0,7.0,0.0,17.0,53389.0,1210.0,608.0,681.0,600.0,600.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,3.02,681.0,2057.0,5.0,214.0,425.0,20.0,681.0,600.0,1967.0,1967.0,681.0,600.0,2000.0,1996.0,681.0,622.0,688.0,6.0,681.0,681.0,681.0,681.0,1509.0,688.0,681.0,681.0,688.0,681.0,70.0,70.0,81.0,2539.0,2846.0,186900.0,0.0,81.0,206000.0,206000.0,81.0,81.0,28.8,466100.0,654100.0,301204500.0,600.0,2277.0,4.17,3.0
550.0,554.0,42.0,153309.0,423.0,79.0,344.0,601.0,590.0,3187.0,550900.0,3105.0,344.0,79.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,11.0,0.0,1981.0,79.0,17.0,344.0,315.0,57.0,423.0,344.0,293.0,51.0,59.0,431400.0,1.0,9.0,9.0,1160.0,46.5,640.0,199.0,173.0,108.0,423.0,323.0,283.0,32.0,8.0,23.0,236.0,30.0,965.0,626.0,11.0,432.0,423.0,423.0,344.0,92.0,79.0,0.0,0.0,0.0,0.0,10.0,0.0,47.0,0.0,237.0,0.0,606.0,606.0,565.0,1160.0,50.5,65.5,40.1,53.1,770.0,565.0,0.0,29.0,74.0,48.0,31.0,13.0,147.0,40.0,39.0,283.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.0,192.0,149.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,21.0,32.0,0.0,71231.0,699.0,329.0,423.0,344.0,225.0,119.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,2.74,423.0,1160.0,186.0,23.0,155.0,0.0,423.0,344.0,1982.0,1981.0,423.0,344.0,2003.0,1998.0,423.0,321.0,432.0,0.0,423.0,423.0,423.0,423.0,840.0,432.0,423.0,423.0,432.0,423.0,79.0,79.0,79.0,2769.0,3303.0,238700.0,9.0,79.0,250100.0,250100.0,79.0,79.0,28.5,464400.0,650500.0,175714000.0,344.0,2392.0,1.47,1.0
418.0,413.0,43.0,79185.0,411.0,103.0,308.0,539.0,539.0,1339.0,172600.0,1299.0,308.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,1967.0,103.0,20.4,308.0,220.0,16.0,411.0,308.0,119.0,51.0,13.0,102801.0,4.0,0.0,0.0,732.0,38.3,464.0,44.0,150.0,143.0,411.0,180.0,180.0,0.0,0.0,54.0,319.0,0.0,649.0,539.0,0.0,411.0,411.0,411.0,308.0,125.0,103.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,83.0,0.0,497.0,497.0,497.0,732.0,47.4,40.91015399953575,34.5,48.5,464.0,497.0,0.0,23.0,31.0,72.0,84.0,17.0,42.0,16.0,37.0,180.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,50.0,0.0,0.0,37.0,23.0,0.0,0.0,0.0,23.0,20.0,45608.0,591.0,289.0,411.0,308.0,0.0,15.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,1.78,411.0,732.0,20.0,89.0,243.0,44.0,411.0,308.0,1967.0,1967.0,411.0,308.0,2012.0,2011.0,411.0,228.0,411.0,106.0,411.0,411.0,411.0,411.0,617.0,411.0,411.0,411.0,411.0,411.0,103.0,103.0,103.0,1165.0,1399.0,135800.0,0.0,103.0,138300.0,138300.0,103.0,103.0,23.6,144100.0,221900.0,66530000.0,308.0,1314.0,1.72,2.0
980.0,1182.0,96.0,86513.0,860.0,460.0,400.0,1364.0,1306.0,1865.0,509600.0,1724.0,400.0,460.0,41.0,0.0,0.0,0.0,23.0,15.0,12.0,0.0,901.0,0.0,0.0,1978.0,460.0,22.2,400.0,319.0,69.0,860.0,400.0,321.0,51.0,59.0,491803.0,1.0,41.0,41.0,2398.0,33.7,1080.0,34.0,1104.0,100.0,860.0,546.0,485.0,0.0,61.0,236.0,371.0,11.0,1916.0,1364.0,58.0,901.0,860.0,860.0,400.0,113.0,460.0,0.0,0.0,53.0,0.0,0.0,118.0,62.0,0.0,518.0,27.0,1306.0,1306.0,1152.0,2398.0,39.9,23.9,32.6,41.7,1239.0,1152.0,0.0,24.0,102.0,123.0,266.0,45.0,235.0,0.0,65.0,485.0,1491.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,2248.0,457.0,186.0,18.0,18.0,0.0,0.0,12.0,0.0,0.0,0.0,860.0,53.0,0.0,0.0,27.0,0.0,0.0,12.0,0.0,11.0,106.0,41718.0,1712.0,761.0,860.0,400.0,388.0,0.0,12.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.0,2.78,860.0,2391.0,186.0,383.0,141.0,11.0,860.0,400.0,1977.0,1973.0,860.0,400.0,2012.0,2001.0,860.0,422.0,901.0,0.0,860.0,860.0,860.0,860.0,1645.0,901.0,860.0,860.0,901.0,860.0,460.0,460.0,460.0,1497.0,1951.0,783600.0,41.0,460.0,856500.0,856500.0,460.0,460.0,26.3,441800.0,629800.0,185979100.0,400.0,2330.0,10.22,52.0
462.0,223.0,0.0,73388.0,451.0,295.0,156.0,520.0,520.0,1553.0,204700.0,1382.0,156.0,295.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,460.0,0.0,0.0,1985.0,295.0,26.1,156.0,126.0,9.0,451.0,156.0,149.0,51.0,59.0,481702.0,3.0,9.0,9.0,660.0,34.9,498.0,92.0,32.0,46.0,451.0,108.0,67.0,0.0,41.0,86.0,224.0,0.0,639.0,530.0,0.0,460.0,451.0,451.0,156.0,137.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,20.0,17.0,512.0,512.0,490.0,660.0,34.9,43.6,30.4,35.4,536.0,490.0,0.0,68.0,19.0,63.0,28.0,48.0,88.0,32.0,41.0,67.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,31.0,31.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,451.0,0.0,25.0,0.0,0.0,38.0,10.0,16.0,36.0,43.0,28.0,52786.0,617.0,202.0,451.0,156.0,0.0,0.0,0.0,9.0,24.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,1.46,451.0,660.0,332.0,48.0,0.0,0.0,451.0,156.0,1985.0,1986.0,451.0,156.0,2013.0,2012.0,451.0,10.0,460.0,7.0,451.0,451.0,451.0,451.0,614.0,460.0,451.0,451.0,460.0,451.0,295.0,295.0,295.0,1248.0,1550.0,389200.0,0.0,295.0,423400.0,423400.0,295.0,295.0,25.8,187100.0,235200.0,31780300.0,156.0,1447.0,2.56,9.0
1310.0,1021.0,41.0,96083.0,1109.0,901.0,208.0,1388.0,1340.0,1813.0,666700.0,1778.0,208.0,901.0,0.0,0.0,0.0,0.0,98.0,17.0,84.0,0.0,1185.0,11.0,37.0,1968.0,901.0,17.6,208.0,141.0,11.0,1109.0,208.0,171.0,51.0,13.0,101500.0,1.0,76.0,76.0,1942.0,31.6,1548.0,59.0,273.0,238.0,1109.0,269.0,196.0,0.0,73.0,117.0,701.0,226.0,1694.0,1388.0,48.0,1185.0,1109.0,1109.0,208.0,96.0,901.0,0.0,44.0,22.0,36.0,0.0,97.0,55.0,0.0,248.0,15.0,1275.0,1275.0,1193.0,1942.0,31.6,57.4,35.3,31.7,1610.0,1193.0,33.0,51.0,168.0,107.0,44.0,154.0,168.0,70.0,96.0,196.0,1526.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1878.0,184.0,150.0,18.0,18.0,0.0,0.0,15.0,15.0,15.0,0.0,1109.0,81.0,33.0,15.0,16.0,36.0,16.0,0.0,0.0,21.0,89.0,60284.0,1484.0,727.0,1109.0,208.0,86.0,63.0,0.0,0.0,0.0,208.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.0,1.75,1109.0,1942.0,71.0,265.0,418.0,195.0,1109.0,208.0,1969.0,1969.0,1109.0,208.0,2013.0,1998.0,1109.0,443.0,1185.0,233.0,1109.0,1109.0,1109.0,1109.0,1221.0,1185.0,1109.0,1109.0,1185.0,1109.0,901.0,901.0,901.0,1586.0,1970.0,1695900.0,0.0,901.0,1766600.0,1766600.0,901.0,901.0,26.7,337500.0,883500.0,129507900.0,208.0,1588.0,1.69,16.0
524.0,485.0,34.0,94559.0,356.0,109.0,247.0,679.0,649.0,2303.0,691000.0,2212.0,247.0,109.0,39.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,395.0,42.0,82.0,1963.0,109.0,20.0,247.0,180.0,39.0,356.0,247.0,196.0,51.0,13.0,102400.0,2.0,39.0,39.0,995.0,36.3,755.0,77.0,25.0,352.0,356.0,224.0,174.0,10.0,40.0,212.0,253.0,7.0,899.0,679.0,30.0,395.0,356.0,356.0,247.0,67.0,109.0,0.0,0.0,0.0,0.0,7.0,65.0,0.0,0.0,96.0,25.0,600.0,600.0,577.0,995.0,35.3,64.3,39.14167385375086,32.8,761.0,577.0,0.0,20.0,179.0,34.0,106.0,12.0,92.0,10.0,32.0,174.0,806.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,961.0,94.0,39.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,10.0,8.0,34.0,47692.0,757.0,308.0,356.0,247.0,214.0,25.0,8.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,2.77,356.0,987.0,26.0,48.0,70.0,55.0,356.0,247.0,1960.0,1972.0,356.0,247.0,2011.0,2007.0,356.0,240.0,395.0,39.0,356.0,356.0,356.0,356.0,751.0,395.0,356.0,356.0,395.0,356.0,109.0,109.0,109.0,1408.0,2710.0,220100.0,39.0,109.0,239200.0,239200.0,109.0,109.0,28.5,582300.0,828500.0,167795000.0,247.0,2686.0,3.85,3.0
1403.0,720.0,15.0,243750.0,578.0,25.0,553.0,750.0,717.0,3501.0,1070400.0,3501.0,553.0,25.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,13.0,620.0,90.0,0.0,1957.0,25.0,15.2,553.0,365.0,90.0,578.0,553.0,510.0,51.0,13.0,100400.0,1.0,42.0,42.0,1557.0,47.6,1449.0,0.0,42.0,88.0,578.0,494.0,441.0,19.0,34.0,17.0,345.0,144.0,1200.0,750.0,33.0,620.0,578.0,578.0,553.0,84.0,25.0,0.0,0.0,0.0,7.0,9.0,7.0,21.0,42.0,399.0,13.0,717.0,717.0,661.0,1557.0,48.4,43.832479196224845,44.7,47.8,1493.0,661.0,0.0,32.0,100.0,56.0,124.0,42.0,132.0,27.0,44.0,441.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.0,373.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,21.0,113329.0,840.0,376.0,578.0,553.0,553.0,0.0,0.0,0.0,0.0,553.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,2.69,578.0,1557.0,43.0,14.0,113.0,316.0,578.0,553.0,1957.0,1957.0,578.0,553.0,2002.0,2001.0,578.0,496.0,620.0,0.0,578.0,578.0,578.0,578.0,1270.0,620.0,578.0,578.0,620.0,578.0,25.0,25.0,25.0,3446.0,3501.0,87000.0,0.0,25.0,95800.0,95800.0,25.0,25.0,28.9,883800.0,1226100.0,591143000.0,553.0,2698.0,3.03,1.0
904.0,1327.0,0.0,80250.0,977.0,722.0,255.0,1469.0,1427.0,1919.0,555900.0,1702.0,255.0,722.0,0.0,0.0,0.0,0.0,98.0,107.0,14.0,6.0,997.0,0.0,0.0,1977.0,722.0,16.3,255.0,236.0,17.0,977.0,255.0,219.0,51.0,59.0,461700.0,1.0,20.0,20.0,2454.0,33.7,1012.0,170.0,1013.0,240.0,977.0,555.0,488.0,16.0,51.0,58.0,631.0,39.0,2042.0,1478.0,42.0,997.0,977.0,977.0,255.0,50.0,722.0,0.0,144.0,39.0,32.0,0.0,11.0,20.0,0.0,439.0,6.0,1436.0,1436.0,1292.0,2454.0,42.3,26.7,28.4,42.8,1077.0,1292.0,21.0,99.0,37.0,24.0,189.0,79.0,271.0,65.0,79.0,488.0,1630.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2416.0,401.0,113.0,0.0,0.0,0.0,0.0,52.0,39.0,39.0,0.0,977.0,183.0,0.0,0.0,0.0,13.0,0.0,16.0,63.0,0.0,57.0,45610.0,1920.0,1029.0,977.0,255.0,11.0,244.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,2.51,977.0,2454.0,271.0,504.0,145.0,14.0,977.0,255.0,1977.0,1976.0,977.0,255.0,2013.0,2002.0,977.0,481.0,997.0,78.0,977.0,977.0,977.0,977.0,1431.0,997.0,977.0,977.0,997.0,977.0,722.0,722.0,722.0,1462.0,1940.0,1280800.0,0.0,722.0,1425200.0,1425200.0,722.0,722.0,35.0,466400.0,668900.0,164692664.4836012,255.0,2472.0,8.35,74.0
1538.0,1119.0,85.0,157000.0,850.0,184.0,666.0,1222.0,1193.0,2462.0,667200.0,2223.0,666.0,184.0,0.0,14.0,0.0,0.0,5.0,14.0,18.0,0.0,896.0,39.0,17.0,1988.0,184.0,18.4,666.0,517.0,73.0,850.0,666.0,537.0,51.0,59.0,471000.0,1.0,46.0,46.0,2186.0,41.2,1563.0,47.0,423.0,44.0,850.0,567.0,520.0,13.0,34.0,48.0,491.0,147.0,1729.0,1226.0,29.0,896.0,850.0,850.0,666.0,151.0,184.0,0.0,0.0,17.0,30.0,0.0,58.0,335.0,0.0,536.0,4.0,1180.0,1180.0,1104.0,2186.0,42.6,28.4,40.9,42.7,1674.0,1104.0,0.0,47.0,79.0,65.0,192.0,45.0,173.0,50.0,117.0,520.0,1529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,378.0,256.0,10.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,850.0,17.0,5.0,0.0,5.0,6.0,16.0,5.0,10.0,5.0,21.0,72953.0,1407.0,719.0,850.0,666.0,404.0,74.0,5.0,14.0,36.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,2.57,850.0,2186.0,123.0,42.0,97.0,155.0,850.0,666.0,1987.0,1985.0,850.0,666.0,2009.0,2006.0,850.0,694.0,896.0,5.0,850.0,850.0,850.0,850.0,1540.0,896.0,850.0,850.0,896.0,850.0,179.0,179.0,184.0,1996.0,2446.0,402400.0,14.0,184.0,426900.0,426900.0,184.0,184.0,24.7,468100.0,903700.0,516313500.0,666.0,2621.0,1.76,3.0
692.0,435.0,11.0,192045.0,280.0,56.0,224.0,484.0,463.0,1778.0,847800.0,1389.0,224.0,56.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,280.0,83.0,82.0,1947.0,56.0,16.9,224.0,169.0,47.0,280.0,224.0,215.0,51.0,13.0,101000.0,4.0,0.0,0.0,896.0,42.4,701.0,156.0,29.0,9.0,280.0,261.0,220.0,9.0,32.0,72.0,151.0,32.0,654.0,484.0,21.0,280.0,280.0,280.0,224.0,11.0,56.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,288.0,0.0,463.0,463.0,405.0,896.0,42.6,42.1,49.4,42.3,711.0,405.0,14.0,13.0,113.0,8.0,54.0,30.0,55.0,29.0,16.0,220.0,576.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,877.0,269.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,36.0,8.0,0.0,11.0,0.0,0.0,73543.0,555.0,275.0,280.0,224.0,224.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,3.16,280.0,886.0,36.0,0.0,0.0,54.0,280.0,224.0,1947.0,1945.0,280.0,224.0,2004.0,2001.0,280.0,227.0,280.0,0.0,280.0,280.0,280.0,280.0,554.0,280.0,280.0,280.0,280.0,280.0,56.0,56.0,56.0,1292.0,1973.1070079897365,98000.0,0.0,56.0,105500.0,105500.0,56.0,56.0,51.0,684200.0,1000000.0,189103900.0,224.0,3293.0,3.51,2.0
