id,name,parent_location,year,type,filings,filing_rate
510853207021,"Hanover County, Virginia, 320702, 1",Hanover County,2018,observed,1.0,1.59
510853208011,"Hanover County, Virginia, 320801, 1",Hanover County,2018,observed,6.0,25.0
510853208031,"Hanover County, Virginia, 320803, 1",Hanover County,2018,observed,1.0,5.88
510853208032,"Hanover County, Virginia, 320803, 2",Hanover County,2018,observed,4.0,3.1
510853208041,"Hanover County, Virginia, 320804, 1",Hanover County,2018,observed,2.0,7.41
510853208042,"Hanover County, Virginia, 320804, 2",Hanover County,2018,observed,1.0,5.56
510853208043,"Hanover County, Virginia, 320804, 3",Hanover County,2018,observed,9.0,5.14
510853208051,"Hanover County, Virginia, 320805, 1",Hanover County,2018,observed,4.0,5.97
510853208052,"Hanover County, Virginia, 320805, 2",Hanover County,2018,observed,1.0,1.75
510853209002,"Hanover County, Virginia, 320900, 2",Hanover County,2018,observed,2.0,2.35
510853209003,"Hanover County, Virginia, 320900, 3",Hanover County,2018,observed,27.0,7.48
510853209004,"Hanover County, Virginia, 320900, 4",Hanover County,2018,observed,1.0,1.79
510853210011,"Hanover County, Virginia, 321001, 1",Hanover County,2018,observed,11.0,7.69
510853210012,"Hanover County, Virginia, 321001, 2",Hanover County,2018,observed,3.0,0.71
510853210021,"Hanover County, Virginia, 321002, 1",Hanover County,2018,observed,3.0,18.75
510853210022,"Hanover County, Virginia, 321002, 2",Hanover County,2018,observed,13.0,6.6
510853210023,"Hanover County, Virginia, 321002, 3",Hanover County,2018,observed,8.0,8.08
510853211001,"Hanover County, Virginia, 321100, 1",Hanover County,2018,observed,4.0,3.01
510853211002,"Hanover County, Virginia, 321100, 2",Hanover County,2018,observed,9.0,9.18
510853211003,"Hanover County, Virginia, 321100, 3",Hanover County,2018,observed,5.0,4.46
510853212011,"Hanover County, Virginia, 321201, 1",Hanover County,2018,observed,16.0,8.16
510853212012,"Hanover County, Virginia, 321201, 2",Hanover County,2018,observed,6.0,13.04
510853212013,"Hanover County, Virginia, 321201, 3",Hanover County,2018,observed,1.0,1.75
510853212021,"Hanover County, Virginia, 321202, 1",Hanover County,2018,observed,78.0,10.51
510853212022,"Hanover County, Virginia, 321202, 2",Hanover County,2018,observed,12.0,4.17
510853213001,"Hanover County, Virginia, 321300, 1",Hanover County,2018,observed,4.0,4.71
510853213002,"Hanover County, Virginia, 321300, 2",Hanover County,2018,observed,6.0,23.08
510853213003,"Hanover County, Virginia, 321300, 3",Hanover County,2018,observed,1.0,1.27
510853214011,"Hanover County, Virginia, 321401, 1",Hanover County,2018,observed,1.0,1.09
510853214021,"Hanover County, Virginia, 321402, 1",Hanover County,2018,observed,4.0,3.23
510853214022,"Hanover County, Virginia, 321402, 2",Hanover County,2018,observed,1.0,8.33
510853214031,"Hanover County, Virginia, 321403, 1",Hanover County,2018,observed,5.0,14.71
510872001041,"Henrico County, Virginia, 200104, 1",Henrico County,2018,observed,2.0,1.27
510872001042,"Henrico County, Virginia, 200104, 2",Henrico County,2018,observed,2.0,0.37
510872001043,"Henrico County, Virginia, 200104, 3",Henrico County,2018,observed,20.0,5.68
510872001051,"Henrico County, Virginia, 200105, 1",Henrico County,2018,observed,172.0,22.9
510872001052,"Henrico County, Virginia, 200105, 2",Henrico County,2018,observed,43.0,23.12
510872001053,"Henrico County, Virginia, 200105, 3",Henrico County,2018,observed,29.0,10.07
510872001061,"Henrico County, Virginia, 200106, 1",Henrico County,2018,observed,4.0,1.79
510872001062,"Henrico County, Virginia, 200106, 2",Henrico County,2018,observed,51.0,18.15
510872001063,"Henrico County, Virginia, 200106, 3",Henrico County,2018,observed,97.0,15.52
510872001071,"Henrico County, Virginia, 200107, 1",Henrico County,2018,observed,80.0,24.1
510872001072,"Henrico County, Virginia, 200107, 2",Henrico County,2018,observed,1.0,4.17
510872001073,"Henrico County, Virginia, 200107, 3",Henrico County,2018,observed,449.0,63.87
510872001091,"Henrico County, Virginia, 200109, 1",Henrico County,2018,observed,1.0,2.38
510872001121,"Henrico County, Virginia, 200112, 1",Henrico County,2018,observed,38.0,13.72
510872001123,"Henrico County, Virginia, 200112, 3",Henrico County,2018,observed,21.0,6.19
510872001124,"Henrico County, Virginia, 200112, 4",Henrico County,2018,observed,60.0,11.03
510872001161,"Henrico County, Virginia, 200116, 1",Henrico County,2018,observed,56.0,16.09
510872001162,"Henrico County, Virginia, 200116, 2",Henrico County,2018,observed,6.0,3.64
510872001163,"Henrico County, Virginia, 200116, 3",Henrico County,2018,observed,1.0,2.63
510872001191,"Henrico County, Virginia, 200119, 1",Henrico County,2018,observed,9.0,20.45
510872001192,"Henrico County, Virginia, 200119, 2",Henrico County,2018,observed,20.0,5.19
510872001193,"Henrico County, Virginia, 200119, 3",Henrico County,2018,observed,82.0,16.14
510872001194,"Henrico County, Virginia, 200119, 4",Henrico County,2018,observed,44.0,8.61
510872001201,"Henrico County, Virginia, 200120, 1",Henrico County,2018,observed,27.0,6.0
510872001202,"Henrico County, Virginia, 200120, 2",Henrico County,2018,observed,1.0,0.6
510872001203,"Henrico County, Virginia, 200120, 3",Henrico County,2018,observed,45.0,8.2
510872001212,"Henrico County, Virginia, 200121, 2",Henrico County,2018,observed,26.0,2.5
510872001213,"Henrico County, Virginia, 200121, 3",Henrico County,2018,observed,1.0,1.64
510872001222,"Henrico County, Virginia, 200122, 2",Henrico County,2018,observed,3.0,2.4
510872001231,"Henrico County, Virginia, 200123, 1",Henrico County,2018,observed,160.0,27.35
510872001232,"Henrico County, Virginia, 200123, 2",Henrico County,2018,observed,2.0,3.85
510872001242,"Henrico County, Virginia, 200124, 2",Henrico County,2018,observed,2.0,1.47
510872001243,"Henrico County, Virginia, 200124, 3",Henrico County,2018,observed,17.0,3.48
510872001251,"Henrico County, Virginia, 200125, 1",Henrico County,2018,observed,122.0,13.44
510872001252,"Henrico County, Virginia, 200125, 2",Henrico County,2018,observed,125.0,23.41
510872001261,"Henrico County, Virginia, 200126, 1",Henrico County,2018,observed,96.0,18.79
510872001262,"Henrico County, Virginia, 200126, 2",Henrico County,2018,observed,196.0,29.88
510872001263,"Henrico County, Virginia, 200126, 3",Henrico County,2018,observed,71.0,9.86
510872001271,"Henrico County, Virginia, 200127, 1",Henrico County,2018,observed,3.0,3.66
510872001272,"Henrico County, Virginia, 200127, 2",Henrico County,2018,observed,3.0,0.5
510872001273,"Henrico County, Virginia, 200127, 3",Henrico County,2018,observed,1.0,16.67
510872001282,"Henrico County, Virginia, 200128, 2",Henrico County,2018,observed,64.0,5.14
510872001291,"Henrico County, Virginia, 200129, 1",Henrico County,2018,observed,105.0,8.44
510872001292,"Henrico County, Virginia, 200129, 2",Henrico County,2018,observed,12.0,4.04
510872001301,"Henrico County, Virginia, 200130, 1",Henrico County,2018,observed,28.0,10.85
510872002011,"Henrico County, Virginia, 200201, 1",Henrico County,2018,observed,13.0,24.07
510872002012,"Henrico County, Virginia, 200201, 2",Henrico County,2018,observed,95.0,53.07
510872002024,"Henrico County, Virginia, 200202, 4",Henrico County,2018,observed,2.0,6.25
510872003011,"Henrico County, Virginia, 200301, 1",Henrico County,2018,observed,5.0,3.07
510872003021,"Henrico County, Virginia, 200302, 1",Henrico County,2018,observed,1.0,0.83
510872003022,"Henrico County, Virginia, 200302, 2",Henrico County,2018,observed,3.0,2.7
510872003023,"Henrico County, Virginia, 200302, 3",Henrico County,2018,observed,17.0,9.94
510872003031,"Henrico County, Virginia, 200303, 1",Henrico County,2018,observed,150.0,24.96
510872003032,"Henrico County, Virginia, 200303, 2",Henrico County,2018,observed,8.0,3.86
510872003051,"Henrico County, Virginia, 200305, 1",Henrico County,2018,observed,3.0,4.48
510872003052,"Henrico County, Virginia, 200305, 2",Henrico County,2018,observed,7.0,3.83
510872003053,"Henrico County, Virginia, 200305, 3",Henrico County,2018,observed,25.0,8.65
510872004041,"Henrico County, Virginia, 200404, 1",Henrico County,2018,observed,15.0,6.49
510872004042,"Henrico County, Virginia, 200404, 2",Henrico County,2018,observed,135.0,34.79
510872004061,"Henrico County, Virginia, 200406, 1",Henrico County,2018,observed,12.0,8.7
510872004062,"Henrico County, Virginia, 200406, 2",Henrico County,2018,observed,4.0,6.78
510872004064,"Henrico County, Virginia, 200406, 4",Henrico County,2018,observed,2.0,3.7
510872004065,"Henrico County, Virginia, 200406, 5",Henrico County,2018,observed,43.0,9.89
510872004071,"Henrico County, Virginia, 200407, 1",Henrico County,2018,observed,5.0,4.42
510872004072,"Henrico County, Virginia, 200407, 2",Henrico County,2018,observed,285.0,46.27
510872004073,"Henrico County, Virginia, 200407, 3",Henrico County,2018,observed,2.0,8.33
510872004091,"Henrico County, Virginia, 200409, 1",Henrico County,2018,observed,69.0,20.12
510872004101,"Henrico County, Virginia, 200410, 1",Henrico County,2018,observed,121.0,23.14
510872004102,"Henrico County, Virginia, 200410, 2",Henrico County,2018,observed,406.0,51.13
510872004103,"Henrico County, Virginia, 200410, 3",Henrico County,2018,observed,134.0,19.79
510872004111,"Henrico County, Virginia, 200411, 1",Henrico County,2018,observed,179.0,22.57
510872004112,"Henrico County, Virginia, 200411, 2",Henrico County,2018,observed,130.0,21.07
510872004113,"Henrico County, Virginia, 200411, 3",Henrico County,2018,observed,3.0,10.0
510872004121,"Henrico County, Virginia, 200412, 1",Henrico County,2018,observed,267.0,26.65
510872004131,"Henrico County, Virginia, 200413, 1",Henrico County,2018,observed,6.0,3.7
510872004141,"Henrico County, Virginia, 200414, 1",Henrico County,2018,observed,4.0,5.48
510872004142,"Henrico County, Virginia, 200414, 2",Henrico County,2018,observed,4.0,6.45
510872004143,"Henrico County, Virginia, 200414, 3",Henrico County,2018,observed,8.0,7.69
510872005011,"Henrico County, Virginia, 200501, 1",Henrico County,2018,observed,49.0,26.34
510872005012,"Henrico County, Virginia, 200501, 2",Henrico County,2018,observed,11.0,8.66
510872005021,"Henrico County, Virginia, 200502, 1",Henrico County,2018,observed,5.0,3.76
510872005022,"Henrico County, Virginia, 200502, 2",Henrico County,2018,observed,1.0,2.13
510872005031,"Henrico County, Virginia, 200503, 1",Henrico County,2018,observed,6.0,1.96
510872005032,"Henrico County, Virginia, 200503, 2",Henrico County,2018,observed,62.0,30.69
510872006001,"Henrico County, Virginia, 200600, 1",Henrico County,2018,observed,70.0,20.06
510872006002,"Henrico County, Virginia, 200600, 2",Henrico County,2018,observed,82.0,21.98
510872006003,"Henrico County, Virginia, 200600, 3",Henrico County,2018,observed,14.0,8.81
510872006004,"Henrico County, Virginia, 200600, 4",Henrico County,2018,observed,3.0,5.17
510872007001,"Henrico County, Virginia, 200700, 1",Henrico County,2018,observed,142.0,31.63
510872007002,"Henrico County, Virginia, 200700, 2",Henrico County,2018,observed,3.0,0.55
510872007003,"Henrico County, Virginia, 200700, 3",Henrico County,2018,observed,11.0,15.94
510872008011,"Henrico County, Virginia, 200801, 1",Henrico County,2018,observed,99.0,16.15
510872008012,"Henrico County, Virginia, 200801, 2",Henrico County,2018,observed,5.0,6.85
510872008021,"Henrico County, Virginia, 200802, 1",Henrico County,2018,observed,13.0,7.22
510872008041,"Henrico County, Virginia, 200804, 1",Henrico County,2018,observed,62.0,21.6
510872008042,"Henrico County, Virginia, 200804, 2",Henrico County,2018,observed,371.0,69.61
510872008043,"Henrico County, Virginia, 200804, 3",Henrico County,2018,observed,626.0,65.07
510872008051,"Henrico County, Virginia, 200805, 1",Henrico County,2018,observed,109.0,22.8
510872008052,"Henrico County, Virginia, 200805, 2",Henrico County,2018,observed,15.0,16.3
510872008053,"Henrico County, Virginia, 200805, 3",Henrico County,2018,observed,184.0,53.8
510872009031,"Henrico County, Virginia, 200903, 1",Henrico County,2018,observed,9.0,2.43
510872009032,"Henrico County, Virginia, 200903, 2",Henrico County,2018,observed,99.0,19.37
510872009033,"Henrico County, Virginia, 200903, 3",Henrico County,2018,observed,27.0,6.24
510872009041,"Henrico County, Virginia, 200904, 1",Henrico County,2018,observed,3.0,27.27
510872009042,"Henrico County, Virginia, 200904, 2",Henrico County,2018,observed,13.0,5.91
510872009043,"Henrico County, Virginia, 200904, 3",Henrico County,2018,observed,8.0,10.53
510872009051,"Henrico County, Virginia, 200905, 1",Henrico County,2018,observed,5.0,2.02
510872009052,"Henrico County, Virginia, 200905, 2",Henrico County,2018,observed,32.0,15.53
510872009053,"Henrico County, Virginia, 200905, 3",Henrico County,2018,observed,8.0,6.84
510872009061,"Henrico County, Virginia, 200906, 1",Henrico County,2018,observed,5.0,2.26
510872009062,"Henrico County, Virginia, 200906, 2",Henrico County,2018,observed,7.0,22.58
510872010011,"Henrico County, Virginia, 201001, 1",Henrico County,2018,observed,16.0,8.79
510872010012,"Henrico County, Virginia, 201001, 2",Henrico County,2018,observed,204.0,53.68
510872010013,"Henrico County, Virginia, 201001, 3",Henrico County,2018,observed,98.0,39.84
510872010021,"Henrico County, Virginia, 201002, 1",Henrico County,2018,observed,33.0,16.26
510872010022,"Henrico County, Virginia, 201002, 2",Henrico County,2018,observed,9.0,69.23
510872010023,"Henrico County, Virginia, 201002, 3",Henrico County,2018,observed,109.0,53.43
510872010031,"Henrico County, Virginia, 201003, 1",Henrico County,2018,observed,84.0,33.87
510872010032,"Henrico County, Virginia, 201003, 2",Henrico County,2018,observed,43.0,32.82
510872010033,"Henrico County, Virginia, 201003, 3",Henrico County,2018,observed,54.0,19.71
510872011011,"Henrico County, Virginia, 201101, 1",Henrico County,2018,observed,24.0,6.98
510872011012,"Henrico County, Virginia, 201101, 2",Henrico County,2018,observed,797.0,365.6
510872011013,"Henrico County, Virginia, 201101, 3",Henrico County,2018,observed,1229.0,141.1
510872011014,"Henrico County, Virginia, 201101, 4",Henrico County,2018,observed,16.0,7.11
510872011021,"Henrico County, Virginia, 201102, 1",Henrico County,2018,observed,14.0,8.19
510872011022,"Henrico County, Virginia, 201102, 2",Henrico County,2018,observed,171.0,24.43
510872012011,"Henrico County, Virginia, 201201, 1",Henrico County,2018,observed,60.0,16.0
510872012012,"Henrico County, Virginia, 201201, 2",Henrico County,2018,observed,24.0,6.84
510872012013,"Henrico County, Virginia, 201201, 3",Henrico County,2018,observed,77.0,30.56
510872012021,"Henrico County, Virginia, 201202, 1",Henrico County,2018,observed,160.0,43.72
510872012022,"Henrico County, Virginia, 201202, 2",Henrico County,2018,observed,82.0,19.16
510872012023,"Henrico County, Virginia, 201202, 3",Henrico County,2018,observed,169.0,44.95
510872014011,"Henrico County, Virginia, 201401, 1",Henrico County,2018,observed,335.0,40.36
510872014013,"Henrico County, Virginia, 201401, 3",Henrico County,2018,observed,50.0,15.87
510872014031,"Henrico County, Virginia, 201403, 1",Henrico County,2018,observed,235.0,41.23
510872014033,"Henrico County, Virginia, 201403, 3",Henrico County,2018,observed,3.0,33.33
510872014034,"Henrico County, Virginia, 201403, 4",Henrico County,2018,observed,98.0,38.74
510872014041,"Henrico County, Virginia, 201404, 1",Henrico County,2018,observed,172.0,67.45
510872014042,"Henrico County, Virginia, 201404, 2",Henrico County,2018,observed,1.0,1.43
510872015011,"Henrico County, Virginia, 201501, 1",Henrico County,2018,observed,8.0,50.0
510872015012,"Henrico County, Virginia, 201501, 2",Henrico County,2018,observed,124.0,59.33
510872015013,"Henrico County, Virginia, 201501, 3",Henrico County,2018,observed,35.0,21.88
510872015014,"Henrico County, Virginia, 201501, 4",Henrico County,2018,observed,86.0,16.35
510872015015,"Henrico County, Virginia, 201501, 5",Henrico County,2018,observed,34.0,20.24
510872015021,"Henrico County, Virginia, 201502, 1",Henrico County,2018,observed,6.0,5.45
510872015022,"Henrico County, Virginia, 201502, 2",Henrico County,2018,observed,16.0,10.81
510872016011,"Henrico County, Virginia, 201601, 1",Henrico County,2018,observed,3.0,10.0
510872016012,"Henrico County, Virginia, 201601, 2",Henrico County,2018,observed,1.0,1.22
510872016021,"Henrico County, Virginia, 201602, 1",Henrico County,2018,observed,11.0,8.46
510872016022,"Henrico County, Virginia, 201602, 2",Henrico County,2018,observed,5.0,6.49
510872017011,"Henrico County, Virginia, 201701, 1",Henrico County,2018,observed,13.0,5.26
510872017012,"Henrico County, Virginia, 201701, 2",Henrico County,2018,observed,14.0,5.81
510890101001,"Henry County, Virginia, 10100, 1",Henry County,2018,observed,25.0,8.2
510890101002,"Henry County, Virginia, 10100, 2",Henry County,2018,observed,18.0,5.5
510890101003,"Henry County, Virginia, 10100, 3",Henry County,2018,observed,15.0,24.19
510890102001,"Henry County, Virginia, 10200, 1",Henry County,2018,observed,6.0,3.39
510890102002,"Henry County, Virginia, 10200, 2",Henry County,2018,observed,40.0,9.98
