id,name,parent_location,year,type,filings,filing_rate,threatened,threatened_rate,judgements,judgement_rate,Eviction_Score
516600002073,"Harrisonburg city, Virginia, 207, 3",Harrisonburg city,2018,observed,8.0,2.19,8.0,2.19,4.0,1.1,-1.1821830052780744
516600003011,"Harrisonburg city, Virginia, 301, 1",Harrisonburg city,2018,observed,1.0,0.41,1.0,0.41,1.0,0.41,-1.5282569144083806
516600003012,"Harrisonburg city, Virginia, 301, 2",Harrisonburg city,2018,observed,9.0,5.14,9.0,5.14,5.0,2.86,-0.8855686815227203
516600003021,"Harrisonburg city, Virginia, 302, 1",Harrisonburg city,2018,observed,18.0,3.03,16.0,2.69,9.0,1.51,-0.7375755817368652
516600003022,"Harrisonburg city, Virginia, 302, 2",Harrisonburg city,2018,observed,20.0,6.45,18.0,5.81,4.0,1.29,-1.0298064928297066
516600003023,"Harrisonburg city, Virginia, 302, 3",Harrisonburg city,2018,observed,12.0,6.32,12.0,6.32,6.0,3.16,-0.7567161207631695
516600003024,"Harrisonburg city, Virginia, 302, 4",Harrisonburg city,2018,observed,1.0,0.39,1.0,0.39,0.0,0.0,-1.640666353790945
516600004011,"Harrisonburg city, Virginia, 401, 1",Harrisonburg city,2018,observed,7.0,0.72,6.0,0.62,3.0,0.31,-1.3598460474294944
516600004021,"Harrisonburg city, Virginia, 402, 1",Harrisonburg city,2018,observed,9.0,1.53,9.0,1.53,5.0,0.85,-1.1457800900707302
516600004022,"Harrisonburg city, Virginia, 402, 2",Harrisonburg city,2018,observed,4.0,3.42,4.0,3.42,2.0,1.71,-1.2704550224754312
516600004023,"Harrisonburg city, Virginia, 402, 3",Harrisonburg city,2018,observed,32.0,8.08,30.0,7.58,14.0,3.54,-0.013438377621915992
516600004024,"Harrisonburg city, Virginia, 402, 4",Harrisonburg city,2018,observed,11.0,4.98,11.0,4.98,9.0,4.07,-0.4655578561069602
516600004025,"Harrisonburg city, Virginia, 402, 5",Harrisonburg city,2018,observed,4.0,4.49,4.0,4.49,2.0,2.25,-1.2020478900306586
516708201001,"Hopewell city, Virginia, 820100, 1",Hopewell city,2018,observed,86.0,21.23,70.0,17.28,48.0,11.85,3.5283252586907885
516708203001,"Hopewell city, Virginia, 820300, 1",Hopewell city,2018,observed,30.0,29.13,28.0,27.18,20.0,19.42,2.4234062577892166
516708203002,"Hopewell city, Virginia, 820300, 2",Hopewell city,2018,observed,247.0,25.49,161.0,16.62,95.0,9.8,7.411197468430143
516708204001,"Hopewell city, Virginia, 820400, 1",Hopewell city,2018,observed,124.0,46.44,61.0,22.85,28.0,10.49,2.2352980794132127
516708204002,"Hopewell city, Virginia, 820400, 2",Hopewell city,2018,observed,19.0,15.97,13.0,10.92,5.0,4.2,-0.6961047833931134
516708204003,"Hopewell city, Virginia, 820400, 3",Hopewell city,2018,observed,85.0,15.4,70.0,12.68,49.0,8.88,3.1844111063794642
516708205001,"Hopewell city, Virginia, 820500, 1",Hopewell city,2018,observed,33.0,27.73,30.0,25.21,24.0,20.17,2.8002633955840714
516708205002,"Hopewell city, Virginia, 820500, 2",Hopewell city,2018,observed,64.0,23.88,54.0,20.15,35.0,13.06,2.7382044093485165
516708205003,"Hopewell city, Virginia, 820500, 3",Hopewell city,2018,observed,21.0,33.33,14.0,22.22,10.0,15.87,1.1824952812908536
516708205004,"Hopewell city, Virginia, 820500, 4",Hopewell city,2018,observed,30.0,15.31,21.0,10.71,9.0,4.59,-0.28137758729963624
516708206001,"Hopewell city, Virginia, 820600, 1",Hopewell city,2018,observed,62.0,28.84,51.0,23.72,39.0,18.14,3.618331192673651
516708206002,"Hopewell city, Virginia, 820600, 2",Hopewell city,2018,observed,57.0,30.65,42.0,22.58,29.0,15.59,2.5995454862067033
516708206003,"Hopewell city, Virginia, 820600, 3",Hopewell city,2018,observed,48.0,33.57,38.0,26.57,26.0,18.18,2.7101397911714646
516708206004,"Hopewell city, Virginia, 820600, 4",Hopewell city,2018,observed,64.0,18.34,52.0,14.9,22.0,6.3,1.1073809323110246
516708206005,"Hopewell city, Virginia, 820600, 5",Hopewell city,2018,observed,46.0,20.0,42.0,18.26,34.0,14.78,2.7627923244056722
516708207001,"Hopewell city, Virginia, 820700, 1",Hopewell city,2018,observed,107.0,14.7,89.0,12.23,62.0,8.52,4.1085276660351155
516789305001,"Lexington city, Virginia, 930500, 1",Lexington city,2018,observed,8.0,5.13,8.0,5.13,6.0,3.85,-0.699024955403027
516789305002,"Lexington city, Virginia, 930500, 2",Lexington city,2018,observed,2.0,2.41,2.0,2.41,2.0,2.41,-1.1798821169977225
516789305003,"Lexington city, Virginia, 930500, 3",Lexington city,2018,observed,1.0,0.34,1.0,0.34,1.0,0.34,-1.5381538067249063
516789305004,"Lexington city, Virginia, 930500, 4",Lexington city,2018,observed,5.0,3.21,5.0,3.21,4.0,2.56,-1.0201923338990342
516789305005,"Lexington city, Virginia, 930500, 5",Lexington city,2018,observed,1.0,0.93,1.0,0.93,1.0,0.93,-1.4547371429141907
516789305006,"Lexington city, Virginia, 930500, 6",Lexington city,2018,observed,3.0,1.3,3.0,1.3,2.0,0.87,-1.3870484993220766
516800001001,"Lynchburg city, Virginia, 100, 1",Lynchburg city,2018,observed,7.0,2.41,5.0,1.72,4.0,1.37,-1.1774692179970092
516800001002,"Lynchburg city, Virginia, 100, 2",Lynchburg city,2018,observed,47.0,12.6,34.0,9.12,20.0,5.36,0.6490401145834539
516800001003,"Lynchburg city, Virginia, 100, 3",Lynchburg city,2018,observed,5.0,38.46,3.0,23.08,1.0,7.69,-0.7922279274877735
516800002012,"Lynchburg city, Virginia, 201, 2",Lynchburg city,2018,observed,3.0,5.36,2.0,3.57,2.0,3.57,-1.0227869750928056
516800002013,"Lynchburg city, Virginia, 201, 3",Lynchburg city,2018,observed,15.0,9.55,13.0,8.28,8.0,5.1,-0.3661225969769558
516800002014,"Lynchburg city, Virginia, 201, 4",Lynchburg city,2018,observed,16.0,7.34,13.0,5.96,10.0,4.59,-0.30902516858391915
516800002021,"Lynchburg city, Virginia, 202, 1",Lynchburg city,2018,observed,76.0,25.68,48.0,16.22,23.0,7.77,1.3463269450117088
516800002022,"Lynchburg city, Virginia, 202, 2",Lynchburg city,2018,observed,11.0,5.29,10.0,4.81,5.0,2.4,-0.9332558689705606
516800002023,"Lynchburg city, Virginia, 202, 3",Lynchburg city,2018,observed,59.0,13.5,49.0,11.21,17.0,3.89,0.4885591273606774
516800002024,"Lynchburg city, Virginia, 202, 4",Lynchburg city,2018,observed,124.0,17.1,80.0,11.03,31.0,4.28,1.9257761772279087
516800002031,"Lynchburg city, Virginia, 203, 1",Lynchburg city,2018,observed,6.0,12.5,4.0,8.33,2.0,4.17,-0.9773198494646931
516800003001,"Lynchburg city, Virginia, 300, 1",Lynchburg city,2018,observed,35.0,11.71,25.0,8.36,12.0,4.01,-0.10859626394103336
516800003002,"Lynchburg city, Virginia, 300, 2",Lynchburg city,2018,observed,75.0,11.85,55.0,8.69,29.0,4.58,1.3699369806212902
516800004001,"Lynchburg city, Virginia, 400, 1",Lynchburg city,2018,observed,123.0,20.81,80.0,13.54,53.0,8.97,3.6766186457653633
516800004002,"Lynchburg city, Virginia, 400, 2",Lynchburg city,2018,observed,64.0,26.56,50.0,20.75,37.0,15.35,3.124497176338202
516800005001,"Lynchburg city, Virginia, 500, 1",Lynchburg city,2018,observed,22.0,6.13,21.0,5.85,11.0,3.06,-0.3655550949711932
516800006001,"Lynchburg city, Virginia, 600, 1",Lynchburg city,2018,observed,21.0,14.48,15.0,10.34,10.0,6.9,0.018173660955063488
516800006002,"Lynchburg city, Virginia, 600, 2",Lynchburg city,2018,observed,81.0,19.1,68.0,16.04,47.0,11.08,3.3331550241511128
516800006003,"Lynchburg city, Virginia, 600, 3",Lynchburg city,2018,observed,59.0,42.45,48.0,34.53,26.0,18.71,2.843032639793563
516800006004,"Lynchburg city, Virginia, 600, 4",Lynchburg city,2018,observed,13.0,14.77,11.0,12.5,8.0,9.09,0.15351656749828346
516800007001,"Lynchburg city, Virginia, 700, 1",Lynchburg city,2018,observed,53.0,35.1,36.0,23.84,16.0,10.6,1.055488562955437
516800007002,"Lynchburg city, Virginia, 700, 2",Lynchburg city,2018,observed,119.0,28.07,100.0,23.58,65.0,15.33,5.327689499264351
516800007003,"Lynchburg city, Virginia, 700, 3",Lynchburg city,2018,observed,52.0,20.55,45.0,17.79,30.0,11.86,2.1796902550102124
516800008011,"Lynchburg city, Virginia, 801, 1",Lynchburg city,2018,observed,47.0,13.86,35.0,10.32,21.0,6.19,0.8203699438508824
516800008021,"Lynchburg city, Virginia, 802, 1",Lynchburg city,2018,observed,16.0,3.09,12.0,2.32,8.0,1.55,-0.8341045681017525
516800008022,"Lynchburg city, Virginia, 802, 2",Lynchburg city,2018,observed,31.0,52.54,19.0,32.2,9.0,15.25,0.9359495983438209
516800008023,"Lynchburg city, Virginia, 802, 3",Lynchburg city,2018,observed,30.0,10.53,23.0,8.07,13.0,4.56,-0.014398045425404071
516800009001,"Lynchburg city, Virginia, 900, 1",Lynchburg city,2018,observed,145.0,14.31,89.0,8.79,39.0,3.85,2.5057498246360117
516800009002,"Lynchburg city, Virginia, 900, 2",Lynchburg city,2018,observed,5.0,1.5,5.0,1.5,4.0,1.2,-1.2072312039482316
516800009003,"Lynchburg city, Virginia, 900, 3",Lynchburg city,2018,observed,7.0,5.93,4.0,3.39,3.0,2.54,-1.0924789363659233
516800009004,"Lynchburg city, Virginia, 900, 4",Lynchburg city,2018,observed,15.0,8.43,10.0,5.62,9.0,5.06,-0.3287819688045744
516800010001,"Lynchburg city, Virginia, 1000, 1",Lynchburg city,2018,observed,28.0,8.36,22.0,6.57,13.0,3.88,-0.11621702792451946
516800010002,"Lynchburg city, Virginia, 1000, 2",Lynchburg city,2018,observed,7.0,5.88,7.0,5.88,5.0,4.2,-0.7211396356083832
516800010003,"Lynchburg city, Virginia, 1000, 3",Lynchburg city,2018,observed,9.0,81.82,7.0,63.64,6.0,54.55,6.218779666131565
516800011001,"Lynchburg city, Virginia, 1100, 1",Lynchburg city,2018,observed,162.0,41.22,128.0,32.57,89.0,22.65,8.035883113583575
516800011002,"Lynchburg city, Virginia, 1100, 2",Lynchburg city,2018,observed,27.0,29.35,15.0,16.3,4.0,4.35,-0.7900556260869147
516800014002,"Lynchburg city, Virginia, 1400, 2",Lynchburg city,2018,observed,12.0,19.67,7.0,11.48,3.0,4.92,-0.8188669730203031
516800016001,"Lynchburg city, Virginia, 1600, 1",Lynchburg city,2018,observed,54.0,9.05,39.0,6.53,18.0,3.02,0.3278493498902607
516800016002,"Lynchburg city, Virginia, 1600, 2",Lynchburg city,2018,observed,168.0,10.41,114.0,7.06,50.0,3.1,3.3780866883602085
516800017002,"Lynchburg city, Virginia, 1700, 2",Lynchburg city,2018,observed,54.0,7.61,35.0,4.93,22.0,3.1,0.5122157249930581
516800018001,"Lynchburg city, Virginia, 1800, 1",Lynchburg city,2018,observed,2.0,0.5,2.0,0.5,2.0,0.5,-1.44992589306292
516800019001,"Lynchburg city, Virginia, 1900, 1",Lynchburg city,2018,observed,15.0,28.3,13.0,24.53,6.0,11.32,0.24826426419194275
516800019002,"Lynchburg city, Virginia, 1900, 2",Lynchburg city,2018,observed,67.0,19.82,61.0,18.05,40.0,11.83,2.930504882711129
516800019003,"Lynchburg city, Virginia, 1900, 3",Lynchburg city,2018,observed,97.0,46.86,67.0,32.37,44.0,21.26,4.533464106120935
516800019004,"Lynchburg city, Virginia, 1900, 4",Lynchburg city,2018,observed,56.0,36.13,45.0,29.03,34.0,21.94,3.7740232643450318
516839101001,"Manassas city, Virginia, 910100, 1",Manassas city,2018,observed,8.0,3.56,8.0,3.56,7.0,3.11,-0.7426153524575207
516839101002,"Manassas city, Virginia, 910100, 2",Manassas city,2018,observed,1.0,1.23,1.0,1.23,1.0,1.23,-1.4123218901290815
516839101003,"Manassas city, Virginia, 910100, 3",Manassas city,2018,observed,1.0,7.14,1.0,7.14,1.0,7.14,-0.5767414102624233
516839102011,"Manassas city, Virginia, 910201, 1",Manassas city,2018,observed,3.0,3.75,3.0,3.75,2.0,2.5,-1.1688773198929965
516839102012,"Manassas city, Virginia, 910201, 2",Manassas city,2018,observed,4.0,1.61,4.0,1.61,4.0,1.61,-1.161776566738158
516839102013,"Manassas city, Virginia, 910201, 3",Manassas city,2018,observed,8.0,88.89,8.0,88.89,7.0,77.78,9.654835709946049
516839102014,"Manassas city, Virginia, 910201, 4",Manassas city,2018,observed,4.0,3.42,4.0,3.42,3.0,2.56,-1.0889449449549418
516839102021,"Manassas city, Virginia, 910202, 1",Manassas city,2018,observed,89.0,17.94,65.0,13.1,32.0,6.45,1.9229874800490838
516839102022,"Manassas city, Virginia, 910202, 2",Manassas city,2018,observed,1.0,8.33,1.0,8.33,1.0,8.33,-0.4084942408814891
516839102023,"Manassas city, Virginia, 910202, 3",Manassas city,2018,observed,12.0,6.15,11.0,5.64,9.0,4.62,-0.38736548125706494
516839102024,"Manassas city, Virginia, 910202, 4",Manassas city,2018,observed,4.0,13.33,4.0,13.33,3.0,10.0,-0.07405157540122115
516839103011,"Manassas city, Virginia, 910301, 1",Manassas city,2018,observed,2.0,1.1,2.0,1.1,1.0,0.55,-1.4996956900195384
516839103012,"Manassas city, Virginia, 910301, 2",Manassas city,2018,observed,49.0,10.82,37.0,8.17,10.0,2.21,-0.2640798381091185
516839103013,"Manassas city, Virginia, 910301, 3",Manassas city,2018,observed,4.0,6.25,4.0,6.25,2.0,3.12,-1.0923774061725153
516839103021,"Manassas city, Virginia, 910302, 1",Manassas city,2018,observed,100.0,15.17,63.0,9.56,30.0,4.55,1.615897996834451
516839103022,"Manassas city, Virginia, 910302, 2",Manassas city,2018,observed,2.0,7.69,2.0,7.69,2.0,7.69,-0.4333736679797944
516839103023,"Manassas city, Virginia, 910302, 3",Manassas city,2018,observed,45.0,16.13,40.0,14.34,24.0,8.6,1.3404838019687983
516839104011,"Manassas city, Virginia, 910401, 1",Manassas city,2018,observed,15.0,3.88,14.0,3.62,11.0,2.84,-0.4854576327912569
516839104012,"Manassas city, Virginia, 910401, 2",Manassas city,2018,observed,16.0,9.25,14.0,8.09,10.0,5.78,-0.14196920772183158
516839104013,"Manassas city, Virginia, 910401, 3",Manassas city,2018,observed,11.0,6.92,11.0,6.92,7.0,4.4,-0.5402197773061352
516839104014,"Manassas city, Virginia, 910401, 4",Manassas city,2018,observed,22.0,15.71,19.0,13.57,13.0,9.29,0.554387562676823
516839104021,"Manassas city, Virginia, 910402, 1",Manassas city,2018,observed,3.0,6.98,3.0,6.98,3.0,6.98,-0.4681499873946254
516839104022,"Manassas city, Virginia, 910402, 2",Manassas city,2018,observed,3.0,4.84,3.0,4.84,3.0,4.84,-0.7707121239284069
516839104023,"Manassas city, Virginia, 910402, 3",Manassas city,2018,observed,1.0,0.68,1.0,0.68,1.0,0.68,-1.490083186901782
516839104024,"Manassas city, Virginia, 910402, 4",Manassas city,2018,observed,7.0,8.05,6.0,6.9,3.0,3.45,-0.9703166588052168
516859201001,"Manassas Park city, Virginia, 920100, 1",Manassas Park city,2018,observed,7.0,7.22,7.0,7.22,6.0,6.19,-0.3814479456435055
516859201003,"Manassas Park city, Virginia, 920100, 3",Manassas Park city,2018,observed,8.0,26.67,8.0,26.67,7.0,23.33,2.072875454649907
516859201004,"Manassas Park city, Virginia, 920100, 4",Manassas Park city,2018,observed,5.0,7.35,5.0,7.35,5.0,7.35,-0.2846249512731342
516859201005,"Manassas Park city, Virginia, 920100, 5",Manassas Park city,2018,observed,4.0,10.81,4.0,10.81,3.0,8.11,-0.33182917130947304
516859202001,"Manassas Park city, Virginia, 920200, 1",Manassas Park city,2018,observed,40.0,17.7,28.0,12.39,13.0,5.75,0.20028167815945233
516859202002,"Manassas Park city, Virginia, 920200, 2",Manassas Park city,2018,observed,55.0,8.55,45.0,7.0,22.0,3.42,0.6583030243390504
516859202003,"Manassas Park city, Virginia, 920200, 3",Manassas Park city,2018,observed,26.0,5.69,19.0,4.16,16.0,3.5,-0.03726826866322708
516900001001,"Martinsville city, Virginia, 100, 1",Martinsville city,2018,observed,47.0,19.67,43.0,17.99,36.0,15.06,2.9252467311116757
516900001002,"Martinsville city, Virginia, 100, 2",Martinsville city,2018,observed,80.0,21.92,58.0,15.89,45.0,12.33,3.2936766656679732
516900002001,"Martinsville city, Virginia, 200, 1",Martinsville city,2018,observed,18.0,10.91,18.0,10.91,17.0,10.3,0.927604249213664
516900002002,"Martinsville city, Virginia, 200, 2",Martinsville city,2018,observed,10.0,9.26,10.0,9.26,8.0,7.41,-0.0730239901961004
516900002003,"Martinsville city, Virginia, 200, 3",Martinsville city,2018,observed,28.0,19.72,22.0,15.49,17.0,11.97,1.192405933073547
516900003001,"Martinsville city, Virginia, 300, 1",Martinsville city,2018,observed,36.0,14.52,33.0,13.31,28.0,11.29,1.8446354197848314
516900003002,"Martinsville city, Virginia, 300, 2",Martinsville city,2018,observed,37.0,44.05,34.0,40.48,26.0,30.95,4.414970223826792
516900003003,"Martinsville city, Virginia, 300, 3",Martinsville city,2018,observed,43.0,16.54,30.0,11.54,14.0,5.38,0.2456126251962818
516900004001,"Martinsville city, Virginia, 400, 1",Martinsville city,2018,observed,18.0,8.7,15.0,7.25,12.0,5.8,-0.00842758112487408
516900004002,"Martinsville city, Virginia, 400, 2",Martinsville city,2018,observed,13.0,5.37,12.0,4.96,10.0,4.13,-0.38748844093767915
516900004003,"Martinsville city, Virginia, 400, 3",Martinsville city,2018,observed,21.0,21.43,19.0,19.39,17.0,17.35,1.9169407717259148
516900005001,"Martinsville city, Virginia, 500, 1",Martinsville city,2018,observed,6.0,5.77,6.0,5.77,4.0,3.85,-0.8398261604677729
516900005002,"Martinsville city, Virginia, 500, 2",Martinsville city,2018,observed,10.0,55.56,10.0,55.56,8.0,44.44,5.023551309001972
516900005003,"Martinsville city, Virginia, 500, 3",Martinsville city,2018,observed,8.0,5.03,5.0,3.14,5.0,3.14,-0.8761434404182075
517000301001,"Newport News city, Virginia, 30100, 1",Newport News city,2018,observed,320.0,53.51,223.0,37.29,81.0,13.55,8.072618587031242
517000301002,"Newport News city, Virginia, 30100, 2",Newport News city,2018,observed,12.0,109.09,5.0,45.45,1.0,9.09,-1.1850730764474928
517000301003,"Newport News city, Virginia, 30100, 3",Newport News city,2018,observed,256.0,35.85,130.0,18.21,62.0,8.68,5.246090235759769
517000303001,"Newport News city, Virginia, 30300, 1",Newport News city,2018,observed,25.0,7.2,20.0,5.76,12.0,3.46,-0.2555721116231702
517000303002,"Newport News city, Virginia, 30300, 2",Newport News city,2018,observed,48.0,208.7,40.0,173.91,25.0,108.7,14.435894903267206
517000303003,"Newport News city, Virginia, 30300, 3",Newport News city,2018,observed,38.0,40.86,32.0,34.41,22.0,23.66,3.1343468894417543
517000303004,"Newport News city, Virginia, 30300, 4",Newport News city,2018,observed,45.0,13.39,27.0,8.04,10.0,2.98,-0.29680169300591813
517000303005,"Newport News city, Virginia, 30300, 5",Newport News city,2018,observed,21.0,19.27,19.0,17.43,17.0,15.6,1.6740692499448748
517000303006,"Newport News city, Virginia, 30300, 6",Newport News city,2018,observed,62.0,34.64,51.0,28.49,27.0,15.08,2.4779662081423504
517000303007,"Newport News city, Virginia, 30300, 7",Newport News city,2018,observed,18.0,10.65,15.0,8.88,10.0,5.92,-0.1135293981419035
517000304001,"Newport News city, Virginia, 30400, 1",Newport News city,2018,observed,199.0,60.3,128.0,38.79,52.0,15.76,5.186305153113617
517000304002,"Newport News city, Virginia, 30400, 2",Newport News city,2018,observed,86.0,40.0,68.0,31.63,38.0,17.67,3.683661225741315
517000304003,"Newport News city, Virginia, 30400, 3",Newport News city,2018,observed,57.0,31.67,45.0,25.0,20.0,11.11,1.469250911178708
517000304004,"Newport News city, Virginia, 30400, 4",Newport News city,2018,observed,30.0,38.96,23.0,29.87,17.0,22.08,2.5463638881071624
517000305001,"Newport News city, Virginia, 30500, 1",Newport News city,2018,observed,63.0,42.0,56.0,37.33,44.0,29.33,5.472713524751346
517000305002,"Newport News city, Virginia, 30500, 2",Newport News city,2018,observed,37.0,15.35,31.0,12.86,20.0,8.3,0.969028915470497
517000306001,"Newport News city, Virginia, 30600, 1",Newport News city,2018,observed,31.0,17.51,28.0,15.82,22.0,12.43,1.6052860302877672
517000306002,"Newport News city, Virginia, 30600, 2",Newport News city,2018,observed,146.0,45.91,102.0,32.08,49.0,15.41,4.545209516849414
517000306003,"Newport News city, Virginia, 30600, 3",Newport News city,2018,observed,202.0,104.66,128.0,66.32,54.0,27.98,6.6806311637509195
517000308001,"Newport News city, Virginia, 30800, 1",Newport News city,2018,observed,61.0,22.59,41.0,15.19,31.0,11.48,2.180797071341092
517000308002,"Newport News city, Virginia, 30800, 2",Newport News city,2018,observed,211.0,92.14,128.0,55.9,108.0,47.16,12.525883979721455
517000308003,"Newport News city, Virginia, 30800, 3",Newport News city,2018,observed,8.0,34.78,7.0,30.43,4.0,17.39,0.900036376808491
517000309001,"Newport News city, Virginia, 30900, 1",Newport News city,2018,observed,261.0,58.26,173.0,38.62,112.0,25.0,10.424316579660907
517000309002,"Newport News city, Virginia, 30900, 2",Newport News city,2018,observed,275.0,88.14,178.0,57.05,90.0,28.85,9.73660293912447
517000311001,"Newport News city, Virginia, 31100, 1",Newport News city,2018,observed,308.0,70.0,171.0,38.86,116.0,26.36,10.990376074406077
517000311002,"Newport News city, Virginia, 31100, 2",Newport News city,2018,observed,49.0,29.88,38.0,23.17,29.0,17.68,2.836389448225757
